f:r,.:,f:,f:,f:,f:,.:,.:,f:,f:,m:,.:,.:,.:,.:,f:,.:,.:,.:,.:
.:,.:,s:,s:,s:,s:,.:,s:,s:h,s:,s:,s:,s:,s:,s:,s:,.:,v:,m:o,.:
.:,v:,s:,d:w,d:,d:,s:,s:h,s:h,f:,s:h,d:,d:,d:,d:,d:r,s:,s:h,s:,.:
f:a,.:,s:h,d:,d:,s:,.:,f:,v:,.:,f:,s:,d:,d:r,d:,d:w,d:,d:,s:,.:
f:,s:,d:,s:,s:,s:h,.:,.:,m:,f:,s:,d:,d:,d:,s:,d:,s:,d:,s:,.:
.:,v:,s:,f:,v:,s:,.:f,.:f,s:,s:,d:,d:,s:,s:,.:c,s:h,.:,s:,s:,f:
f:,f:,f:,f:,s:h,m:,s:,v:,s:,d:,d:,s:,.:,.:,v:,s:,s:,d:,s:,.:
.:,.:,f:,f:,f:,s:,s:h,f:,.:,s:,s:,f:r,.:,f:a,.:,s:,d:,s:h,s:,f:
.:,.:,f:,c:10,.:f,.:,f:r,s:,f:,s:h,.:,.:,.:,m:r,s:,d:,s:h,v:,.:,f:
.:,.:,.:,m:,.:f,.:,m:,s:,v:,s:,.:c,c:8,.:,s:,d:,d:,s:,f:a,s:,f:r
f:,s:,s:,s:,.:f,f:a,.:,s:h,s:,s:,.:,.:,.:c,s:,s:,s:,s:h,s:h,s:,.:
f:,s:,s:,.:,f:,v:,m:,.:,f:,s:,s:,s:h,.:,s:,f:,m:,.:c,f:,s:h,f:
.:,s:,f:,.:,m:o,.:,.:,m:,s:,s:,f:,.:,v:,s:h,.:,f:,.:,v:,.:,.:r
.:,f:,v:,f:,.:,.:c,m:o,.:c,m:,s:,.:,m:,s:,s:,f:,f:,.:,.:,f:,f:
f:,m:,f:,.:,f:,c:7,f:,f:,.:,.:,s:,f:r,m:,s:,s:,s:,f:,f:a,f:,f:
f:,.:,s:,f:,.:,m:o,.:,s:,s:,s:,d:,s:,s:,d:,d:,s:,.:c,c:5,f:a,f:a
f:,s:,f:,.:,f:,.:,s:,s:,s:,v:,s:,d:,d:,d:,d:,s:,f:,.:c,.:c,f:
.:,s:,s:,v:,f:,.:,v:,.:,m:,f:,s:,d:,d:r,d:,d:,d:,s:,s:,s:,m:
f:,s:,s:,s:,m:,.:,.:,s:,f:r,.:,.:c,s:,s:,s:,s:,s:,s:,s:,s:,f:
m:,.:,.:,m:,.:,.:,.:,.:,f:,.:,f:,.:,f:,f:,f:,f:,f:,f:,f:,f:
