d:,d:,s:,.:,.:,.:,.:r,.:,s:,s:,s:,s:,d:,d:,d:,d:,d:,d:
d:,s:,.:,.:f,f:,f:,.:,m:,s:,.:,.:,.:,s:,d:,d:,d:r,d:,d:
d:,s:,v:,.:,m:o,c:2,m:,.:f,s:,.:,.:,.:,s:,d:,s:,d:,d:,d:
d:w,s:,.:,f:,f:a,m:o,f:a,.:,s:,.:,f:,m:,s:,s:h,v:,s:,d:,d:
d:,d:,s:,.:,f:,.:,m:,.:,s:,m:,v:,.:f,s:,s:,s:h,s:,s:,s:
d:,d:,d:,s:,m:,v:,f:a,s:,s:,.:,f:,.:,.:,m:,m:,.:,f:,m:
d:,s:,s:,s:,.:,.:f,.:,s:,s:,.:f,f:,f:,m:o,.:,.:,.:,.:,.:
s:,.:,.:,.:,m:o,.:,.:c,s:,s:,.:,.:f,c:9,f:,.:,m:,.:,v:,.:
s:,.:,.:c,.:f,.:,.:f,s:h,d:r,s:,f:,.:f,.:,.:,f:,.:,.:,.:,.:c
s:,.:r,.:,c:8,.:,.:,s:,s:,s:,.:,.:,.:,.:,f:,f:r,f:,.:,s:
s:,.:,.:,.:f,.:,.:,s:,v:,s:,m:,f:,.:,v:,.:,f:,.:,f:,f:
s:,.:,.:,f:,.:,.:,s:,s:,d:,s:,s:,s:,s:,f:,f:,m:o,f:,.:
s:,.:c,v:,.:,f:,f:a,s:,s:h,d:,d:,d:,d:w,s:,f:,.:c,c:7,m:,f:
d:,s:h,s:h,s:h,s:,.:f,.:c,f:,s:,d:,d:,d:,s:,f:r,.:,f:,.:,.:
s:,m:,.:,.:,s:h,v:,m:,.:c,s:,d:,d:,d:,s:,.:,f:,f:,f:,f:r
s:h,f:a,v:,.:,s:h,.:,.:,f:,v:,s:,d:r,d:,d:,s:,s:,s:,s:,s:
s:,.:,.:f,m:,s:,s:,.:,.:,.:,s:,d:,d:,d:,d:,d:,d:,d:,d:
d:,s:,s:h,s:h,d:,s:,.:,m:,.:r,s:,d:,d:,d:,d:,d:,d:,d:,d:
