d:,d:,d:,d:r,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:,d:,d:,d:
d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:h,s:h,s:,s:,f:,s:h,d:,d:
d:,d:,d:,d:,d:,d:,d:,d:r,d:,s:h,v:,.:f,.:f,v:,m:o,.:,s:,d:r
d:,d:r,d:,d:,s:,s:h,s:,s:,s:h,m:,.:c,f:,.:,f:,.:c,.:,s:,d:
d:,d:,d:,s:,f:a,.:f,.:,.:,.:,m:,.:,f:,f:,f:,f:,.:,s:,d:
d:,d:,s:,.:,f:a,v:,.:,f:,m:,.:,f:,f:,f:,m:,.:c,.:f,s:,d:
d:,d:,s:,.:,.:c,f:a,.:f,.:,f:,.:f,v:,f:,.:,v:,f:,f:,v:,s:h
d:r,d:,d:,s:h,.:,f:,f:,.:,f:,f:,.:,f:,f:,f:,f:,.:f,f:,s:
d:,d:,d:,d:,s:,f:,.:c,f:,.:,.:,.:f,.:,.:f,.:f,m:,.:f,.:f,s:
d:,d:,d:,d:,d:,s:h,v:,f:a,.:c,v:,f:,m:,v:,.:f,f:,c:1,s:,d:
d:,d:,d:,d:,d:,d:,s:,.:,f:,.:f,.:,f:,.:,.:,.:,s:,d:w,d:
d:,d:,d:w,d:,s:,d:,d:,s:,.:,.:,f:,f:,.:,s:,s:,d:,d:,d:
d:,d:,d:,s:h,c:4,s:h,s:,.:,.:,v:,.:f,f:,s:,d:,d:,d:,d:,d:
d:,d:,d:,s:h,f:,.:,.:,.:,f:a,.:,f:,s:,d:,s:h,d:,d:,d:,d:
d:,d:,d:r,s:h,.:f,f:,f:a,f:a,f:,m:o,f:,s:h,s:h,v:,s:h,d:,d:,d:
d:,d:,d:,d:,s:h,v:,m:,.:,v:,f:,s:,d:,d:,s:h,d:,d:,d:,d:
d:r,d:,d:,d:,d:,s:h,f:,f:,.:,s:h,d:w,d:,d:,d:r,d:,d:,d:,d:
d:,d:,d:,d:,d:,d:,s:h,s:h,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:r
