.:,.:f,.:,.:,.:,.:,.:,f:,f:,f:,.:,f:r,f:,m:,.:,m:,.:c,.:c,s:h,f:,s:,f:,.:,f:,f:,m:o,.:,.:,m:o,f:
.:f,m:,.:f,.:,f:,f:,f:,f:,v:,.:,m:,.:,.:f,.:,.:f,f:,v:,m:o,s:h,c:1,.:f,s:,.:f,.:f,v:,.:,m:,v:,.:,.:
.:c,c:0,f:,.:,f:,v:,.:,f:,m:o,f:,f:,m:,.:,v:,f:,m:,.:c,f:,f:,.:f,s:h,d:,s:,f:,.:,.:,.:,.:,f:,f:
.:,m:o,f:,m:,.:,m:,.:c,m:,f:,m:,f:,f:r,f:,.:c,s:,s:,s:h,.:,.:f,.:,.:c,s:,f:a,s:,.:,f:,.:,.:f,m:o,f:
m:,.:,m:,.:,.:,f:,m:,f:,f:,.:c,f:,.:,f:,.:c,.:r,f:,v:,m:,.:c,v:,.:,s:h,v:,f:,f:,v:,m:,.:,c:7,f:
m:,f:,f:a,.:,v:,m:,.:,.:,.:,f:,m:,f:,v:,s:h,s:,f:a,.:c,.:,.:,f:,m:,.:,f:,m:,f:,m:o,m:,f:,.:f,.:
f:a,v:,m:,m:,f:,.:c,f:,f:,v:,m:,.:,f:,.:f,.:,.:f,.:,m:,.:f,m:o,.:,f:r,.:,.:,.:,m:o,.:c,m:,.:,f:,f:
.:,f:,f:a,m:,s:,m:,.:,f:,f:,.:,.:,.:f,m:,.:,f:,.:,.:,v:,.:c,.:f,.:c,.:c,f:,.:,f:,v:,f:,f:,v:,.:
m:,m:,f:,.:,v:,.:,m:,.:r,m:,.:,f:,f:a,s:h,v:,.:f,f:,.:,.:,.:,.:,v:,f:,s:,f:,.:,.:,.:,f:a,.:c,.:
.:,.:,.:,.:,f:a,f:a,f:,f:a,.:,f:,v:,s:,s:,f:a,.:,f:,.:,.:,.:c,.:f,.:,.:f,.:,.:c,.:,.:,.:,f:,f:,.:
.:r,.:,.:,.:,.:,.:,.:,v:,f:a,.:,.:,f:,s:h,.:,.:,f:,s:,s:h,.:,.:,.:,.:,.:,v:,f:,.:,f:,f:,.:,.:
.:,.:c,v:,.:f,.:,.:,f:a,.:,.:f,.:f,f:,m:,.:,v:,.:f,.:,s:,.:,v:,.:,.:,.:,.:,f:a,.:c,.:,.:,.:,v:,f:
.:,.:,.:,m:o,.:,.:,.:r,.:,.:r,m:,c:10,.:f,f:,m:,f:,.:r,f:,.:,.:,.:,f:,.:,.:,.:,.:r,.:,.:r,.:c,.:,.:
.:f,.:,.:,.:c,.:,.:,.:,.:,.:,s:h,s:,s:,s:,.:f,m:,m:,s:,f:,.:,.:,.:,s:,.:,m:,m:,.:,f:a,.:,.:r,.:
s:h,v:,.:f,.:,v:,.:,s:,s:h,s:,.:r,s:,s:,d:,s:,v:,s:h,s:,f:,.:,.:,.:,c:8,.:f,.:,.:c,.:f,m:,f:,f:,.:c
s:,.:,f:,.:c,.:c,.:,.:,v:,.:,.:,f:,m:,s:,.:,.:,.:,.:,.:,v:,.:c,.:c,.:,f:,f:,v:,f:,.:,.:,v:,m:
.:,.:,.:f,.:f,f:,s:h,.:f,.:f,.:,f:,.:,.:f,.:f,f:,f:,.:,.:,m:,s:h,f:,.:c,m:,.:,.:,.:c,m:,.:,.:,.:,.:
.:f,c:3,.:,.:,v:,s:,.:,m:,.:,.:r,f:,v:,.:,s:,f:,m:,.:c,f:,.:,.:,.:,v:,.:,.:,.:,.:,.:,.:,f:,m:
.:,s:,m:,.:,.:,.:c,.:,s:,s:,f:,f:,m:,.:f,.:,.:f,v:,.:,.:,.:,.:r,.:,.:,f:,.:,f:,.:,.:,.:,v:,f:
.:,s:h,.:,.:,.:,.:c,.:c,.:c,s:,m:,m:,m:,.:,.:,f:,.:,.:f,m:o,m:,.:,f:,.:,m:,.:,.:,f:a,s:,f:,.:f,m:
