d:,s:,.:,s:,m:,.:,f:,f:,f:,.:,f:,.:,f:,s:,s:,.:,s:,m:,s:,d:
s:,.:,.:f,.:,f:,m:,f:,m:,f:,.:f,v:,f:,f:a,.:,f:r,.:,.:,f:,s:,d:
s:,.:,.:c,m:,f:a,v:,.:,.:,s:,s:h,s:,s:h,.:r,.:,f:,f:,f:,s:,d:,d:
s:,.:c,c:6,m:,s:,s:,s:h,s:,d:,d:,d:r,d:,s:,.:,f:,c:5,f:a,s:,d:,d:
s:,.:,.:,m:,s:,d:,d:,d:,s:,s:,s:,s:,s:,f:a,.:,f:,f:a,.:r,s:,d:
d:,s:h,.:,.:,m:,s:,d:,s:h,m:o,.:c,.:,.:,.:,.:f,f:,m:,s:,.:c,s:,d:
s:,m:o,.:f,.:,.:,s:h,s:h,m:o,.:,.:,v:,.:,.:r,.:f,.:,.:f,s:,s:,d:,d:
s:,.:,c:0,m:,m:,s:h,s:,v:,f:a,.:,f:,.:,.:,f:,c:3,.:f,s:,d:,d:,d:
s:,m:,.:,.:,m:,s:,d:,s:h,f:,.:,f:,.:,.:f,.:f,.:,.:,s:,d:r,d:,d:r
s:,f:a,f:,m:o,s:,d:,d:,d:,s:,s:,s:h,s:,.:,s:,s:h,s:,d:,d:,d:,d:
d:,s:,v:,s:h,d:,d:,d:,d:,s:h,s:h,.:,f:,f:,s:,d:,d:,d:,d:,d:,d:
d:,d:,s:h,s:,s:,s:,d:,s:h,f:,v:,m:,m:,.:,.:f,s:,d:,s:,s:,d:r,d:
d:,d:,s:,m:o,.:f,.:,s:h,.:,.:,f:a,.:,.:f,c:10,f:,.:,s:,m:,.:,s:,d:
d:,d:,s:,.:,c:1,.:,.:c,.:f,.:f,.:,f:,f:,.:,f:,f:,.:,.:,m:,f:,s:
d:r,d:,s:,f:,m:,.:f,.:f,v:,f:,.:,f:,f:,f:,.:,.:,f:r,f:,c:7,f:,s:
s:,s:,s:,s:,s:,s:h,f:,.:f,.:,m:,f:,f:,f:a,m:o,s:,f:,.:f,.:f,f:,s:
.:f,.:,.:,s:,d:,d:,s:,.:,m:,f:a,.:,f:,v:,.:f,.:,s:,.:,f:,.:,s:
.:,.:,v:,s:,d:w,s:,.:,f:,c:2,f:a,s:h,s:,.:,f:,s:,d:,s:,v:,s:,d:
s:,f:,s:,d:,s:,v:,.:,.:,.:f,f:,s:,d:,s:,s:,d:,d:r,d:,s:,d:,d:
d:,s:,d:,d:,s:h,f:,f:a,f:,s:,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:
