s:,s:,.:,f:r,f:,.:,.:r,s:,d:,d:,d:,s:,.:,.:,.:,.:,f:,s:,d:,d:
.:,.:,.:,m:o,f:,m:,f:,f:,s:h,d:r,d:,s:,.:,f:,.:f,.:,.:,.:,s:,d:
.:,f:,.:,f:a,c:9,m:,f:,v:,s:h,s:,s:,m:,.:,.:,c:3,.:,.:c,.:,s:,d:
f:,f:,m:,.:,.:,.:,.:,f:,f:,f:,f:,.:,.:,m:,.:c,.:,.:,v:,s:,d:
m:,m:,.:f,f:,m:,f:,.:,.:,.:,.:c,f:,.:,m:,.:f,.:,.:c,.:,s:,d:w,d:
.:,f:,v:,m:o,.:,v:,.:f,f:,.:f,c:6,.:,m:,v:,s:,s:,s:,s:h,s:,s:,s:
.:,.:,f:,f:a,f:,f:,.:c,m:,m:,.:,f:a,.:,f:,s:,s:,s:,s:,v:,.:,.:
f:,.:,f:,f:,.:,.:,s:,f:r,f:,.:f,.:,f:,.:r,f:,.:r,m:,.:,f:,.:,m:
f:,.:,f:,c:5,f:a,f:,s:h,s:h,s:h,.:,.:,m:,.:f,m:,.:,f:,m:o,.:,m:,f:
.:,.:,.:,.:c,f:a,m:,s:h,v:,s:,f:r,f:,c:1,f:a,.:f,f:,m:,c:7,f:,f:r,s:
s:,.:,f:,.:,.:,f:,s:h,s:h,s:,m:,.:f,.:,m:,.:,f:,.:c,.:,.:,f:,s:
s:,.:,f:r,.:,.:,.:,.:f,.:,s:,f:,.:,f:,.:,.:,.:,.:,m:,f:,.:,s:
s:h,.:c,f:,.:c,.:,.:c,.:,.:,s:,s:,s:,s:,s:,.:c,.:,.:,f:,v:,.:,s:
s:,f:,v:,.:,.:,c:8,.:c,.:,s:,d:,s:h,s:,s:h,.:f,.:f,.:,f:,.:f,.:,s:
s:,.:c,f:,.:,.:,.:,.:,.:,s:,s:,f:,.:f,v:,m:,m:,f:a,f:a,.:r,.:,.:
s:h,f:,.:,.:,.:,.:c,.:,.:,.:,.:,.:,f:,.:f,.:,.:,c:2,m:,.:,.:,f:
.:,v:,.:,f:,.:,.:,v:,.:,.:,.:c,.:c,f:a,f:,.:,f:,f:,f:,.:f,.:,f:
.:f,.:,f:,s:,f:,f:,.:c,f:,f:,v:,f:,.:f,v:,m:,.:,.:,.:,m:,.:,.:f
f:,.:,.:,s:,.:c,m:,.:f,s:h,s:,s:h,.:,f:,.:,s:,.:,.:,.:f,m:,v:,.:
s:,s:,s:,d:,s:,s:,s:,d:,d:,s:,f:a,.:,.:f,s:,s:h,.:r,m:,f:,s:h,s:h
