d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:,m:o,s:,d:,d:r,d:
d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:h,c:9,s:h,d:,d:
d:,d:,d:,d:,d:r,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:,d:,d:w,d:
d:r,d:,d:,d:,d:w,d:,s:h,s:,s:,d:,s:,s:,d:,d:,d:,d:,d:,d:
d:,d:,s:h,d:,d:,s:h,.:,f:,f:,s:h,.:,f:,s:,s:,s:w,d:,d:,d:
d:,s:h,v:,s:h,d:,s:h,c:4,f:,f:a,v:,m:,.:,f:,c:2,f:a,s:,d:r,d:
d:,d:,s:h,d:,d:,s:h,.:c,f:a,.:f,.:f,.:,.:f,m:,f:,f:a,s:,d:,d:
d:w,d:,d:r,d:,d:,d:,s:,.:,f:,.:,m:,m:,.:,.:,.:,s:,d:,d:
d:,s:,s:,s:,d:,d:,s:,f:,.:,.:,s:h,f:,f:,f:,m:,s:,d:,d:
s:,f:,.:,f:,s:,d:,s:,.:c,.:,f:,s:,.:f,v:,m:o,.:,s:,d:,d:
s:,.:c,.:,.:,s:,d:,d:,s:h,c:1,f:,f:r,.:,.:,.:c,f:,s:,d:,d:
s:,f:,c:6,f:,s:,s:h,s:,.:f,f:,.:f,.:,.:,.:f,f:,s:,d:w,d:r,d:
d:,s:h,s:,s:h,f:,v:,s:h,s:,m:,.:f,f:,.:f,f:a,s:h,s:,s:,s:h,d:
s:,.:,.:f,f:,.:,.:,.:,.:,.:,.:,.:,.:f,c:10,s:h,f:,f:,c:0,s:h
s:,m:,v:,f:,f:,.:r,.:,.:f,.:f,.:,.:c,.:,m:,.:,f:r,f:,m:,m:o
s:,.:c,m:,m:,f:,f:a,.:,c:8,m:,f:,f:,.:f,.:f,.:f,f:,f:,m:,s:
d:,s:,s:,s:,s:,.:,.:,.:c,s:,s:,.:,.:f,v:,.:,f:,s:,s:,d:
d:,d:,d:,d:,d:,s:,s:h,s:,d:,d:,s:,.:,f:,.:,s:,d:,d:,d:
