.:r,f:,.:,.:,m:,.:,.:f,.:,.:,.:,f:,.:,f:,.:,f:,.:,.:,f:,.:,.:,.:,m:,f:,.:,f:,.:,f:,.:,.:r,.:
f:,s:,s:,s:h,s:h,s:,f:,s:h,s:,m:,f:,s:,s:,s:,s:,s:,s:,s:,s:h,.:r,s:h,s:,f:,.:,.:c,m:,m:,s:h,s:,.:
f:,m:,.:,.:f,v:,s:h,.:,s:h,s:h,s:h,s:,s:,s:,s:,d:,d:,d:w,s:,.:c,.:f,f:,s:,s:,f:,s:h,c:4,f:a,s:h,s:,.:
f:,s:h,s:h,s:h,s:h,s:h,.:c,s:,v:,f:,f:,f:r,.:,m:,s:,d:,s:h,s:h,v:,s:h,s:,d:,d:,s:h,.:c,s:h,.:f,s:,s:,m:
f:,v:,s:,d:,s:h,d:w,s:,s:h,.:,.:,s:h,.:,f:,.:,s:,s:,.:,s:h,s:,d:,s:,s:,s:,f:,f:,s:,s:h,s:,s:,m:
.:,s:,d:,s:h,v:,s:h,s:h,f:,.:,s:,s:,v:,s:h,s:,d:,s:,.:f,s:h,s:h,s:,f:,.:,f:,f:r,.:,s:,s:,.:,.:,.:
m:,s:h,d:,d:,s:h,d:,s:,s:h,.:c,s:h,d:,s:h,s:,s:,s:,.:c,.:f,v:,.:,f:,.:,f:,f:,.:,.:,m:,f:,f:,.:,f:
.:,s:,d:,d:,d:,s:,.:c,s:h,v:,s:h,s:,f:,f:,.:,s:,s:,s:,.:,s:h,s:,s:,s:,v:,f:,.:f,.:,f:,f:,v:,f:
f:,s:,d:,d:,d:,s:,s:,s:,.:,s:h,d:,s:,m:,.:,s:,d:r,s:h,s:h,f:,s:,d:,s:h,.:f,.:c,.:,v:,f:a,.:c,.:f,.:
.:,s:,d:,d:,s:,.:,s:,s:,f:,.:,s:,s:h,v:,s:,d:,s:,.:,v:,f:,f:r,s:,.:f,s:h,s:h,s:h,s:h,.:,.:,m:,f:
.:,s:,d:,d:,s:h,.:,s:,v:,s:,s:,.:,.:f,f:,s:,d:,s:h,f:,f:,f:,s:,d:,s:h,v:,s:h,d:,d:,s:,s:,.:,f:
.:,s:,d:r,s:,v:,f:a,.:,s:h,d:,s:,f:,.:,s:,d:,d:,s:h,f:,.:,m:,s:,d:w,d:w,s:h,s:h,d:,d:,d:,s:,.:,f:
.:,s:,d:,d:,s:,f:,.:,s:,d:r,s:,v:,s:h,s:,d:,d:,d:,s:h,v:,s:,s:h,s:,d:w,s:,f:a,s:,d:,s:,m:,.:,.:
f:,s:,d:,d:,d:,s:,s:,d:,d:,s:h,.:,s:,f:,s:,d:,s:h,.:,.:,s:h,.:,v:,s:h,f:r,.:,s:h,s:,s:h,s:h,s:,f:
.:,s:,d:,d:,d:,s:,.:,s:,s:,d:,s:h,d:,s:h,d:,s:,f:,s:,s:h,d:,s:h,s:h,d:,s:h,s:h,s:,f:,v:,.:,s:,.:
f:r,s:,d:,d:,s:,v:,f:,.:,.:,s:,v:,s:h,d:,s:h,s:h,m:,v:,s:,d:,s:,d:,s:,.:,v:,m:o,s:h,s:h,.:,s:,.:r
.:,s:,d:,d:,s:,s:h,m:,.:f,.:,s:,.:,m:,s:,v:,f:,.:,s:,d:,s:,f:,s:,d:,s:,s:,s:,s:,s:h,f:,s:h,f:
f:,s:h,s:h,s:h,f:,s:,s:,.:,.:,.:f,f:a,s:,d:,s:h,s:h,s:,d:,s:,.:,f:a,v:,s:h,d:,d:,s:,.:,s:,v:,f:,.:r
f:,.:,f:,.:,s:,d:,s:,.:,.:,.:f,s:,d:,d:,d:w,d:,d:w,d:,s:h,m:,.:f,f:,.:,s:,d:,s:,f:,s:h,s:,s:h,.:
f:,.:,v:,.:f,.:,s:,s:,s:,v:,.:,s:,d:,s:,d:,d:,d:,s:h,v:,s:,s:,f:,s:,f:,s:h,d:w,s:h,s:h,d:,s:,f:r
.:,s:,s:h,s:h,s:,.:,m:,f:,s:,s:,d:,s:h,.:f,s:,d:,d:,s:h,f:,s:,f:,v:,s:h,s:,d:,s:,v:,f:,s:h,s:,.:
f:,s:h,s:h,d:,s:,v:,.:f,s:,d:,d:,s:,s:,.:,s:h,s:,d:,d:,s:,s:h,.:,s:,.:,s:h,s:h,f:,s:h,s:h,.:r,f:,.:
.:,s:,v:,s:h,d:,s:,s:h,d:,s:h,s:,.:,s:,s:h,v:,f:a,s:,d:,d:,s:,f:,.:f,.:,.:,.:,.:,f:,s:h,s:,f:,m:r
f:,.:,s:,d:,d:w,d:w,d:,s:,v:,f:,s:,d:,s:,s:,s:,d:r,d:,s:,f:,.:f,f:,.:f,.:,s:,m:,v:,s:h,d:,s:,f:
f:a,s:h,d:,d:w,s:h,d:,d:,d:,s:h,s:,d:,s:h,f:,s:,s:,d:,d:,s:,.:,s:,v:,.:f,f:,f:,s:h,.:f,f:a,s:,s:,f:
.:r,s:,s:,s:,v:,s:h,d:,s:,m:r,s:,d:,s:,.:f,f:,.:,s:,d:,d:,s:,d:w,s:h,f:,.:f,s:,.:r,s:,s:,s:,s:,.:
