d:,d:r,d:,d:,s:,.:,.:,.:,s:,d:,d:,d:,d:,d:,d:,d:
d:,d:,d:,d:,s:,m:,f:,.:,s:,d:,d:,s:,d:,d:,d:,d:r
d:,d:,d:,d:,s:,.:,f:a,v:,s:,d:,s:,.:c,s:h,s:,d:,d:
d:,d:,d:w,s:h,s:,s:,s:h,s:,s:h,s:,s:,c:8,.:,.:r,s:,d:
d:r,d:,s:h,.:,.:f,f:,s:,f:a,.:,.:,.:,m:,.:f,.:,s:,d:
d:,d:,s:,v:,.:,f:a,.:,.:,v:,f:,.:c,f:,.:,.:,s:,d:
d:,s:h,s:,.:,.:,.:,.:,.:,f:a,.:c,.:,.:,.:,.:c,s:,d:
s:h,m:,.:f,f:,.:c,.:,.:,.:,.:c,.:,.:,v:,.:,.:,s:,d:
s:,v:,.:f,m:,f:,v:,.:,.:,v:,.:,f:,.:,.:,f:,s:,d:
s:,f:,f:a,f:,.:,f:,.:f,.:,f:,.:,.:,.:,.:,s:,d:,d:
d:,s:,.:,.:f,f:,.:c,.:,.:,.:,.:c,.:f,v:,s:h,d:,d:,d:
d:,s:,.:,f:,v:,.:f,.:,f:,v:,f:,.:c,s:h,d:,d:,d:,d:
d:,d:,s:,.:f,.:,.:f,.:,.:c,f:,f:,s:,d:,d:,d:,d:,d:
d:,d:,s:,f:,.:,.:c,.:,.:r,f:,s:h,d:w,d:,d:,d:,d:,d:
d:r,d:,s:,.:,c:1,f:,s:,s:,s:,d:,d:,d:,d:,d:,d:,d:
d:,d:,s:,.:f,.:f,s:h,d:,d:,d:,d:,d:,d:,d:r,d:,d:,d:
