d:,d:,d:r,d:,d:,s:h,d:,d:,d:,d:r,d:,d:,d:,d:
d:,d:,d:,d:,s:,c:6,s:h,d:,d:,d:,s:,d:,d:,d:
d:,d:,d:,s:h,f:,m:,f:,s:,d:,s:,v:,s:,d:,d:
d:,d:r,d:,s:,f:,f:,f:,.:f,s:,d:,s:,d:,d:,d:
d:,d:,d:,s:,.:,.:,v:,.:f,s:,d:,d:,s:w,d:,d:
d:,d:,d:,s:,.:,m:,.:f,.:,s:,d:r,s:h,m:o,s:,d:
d:,d:,d:,s:,f:,f:a,f:a,f:a,s:,s:,.:,c:0,.:,s:
d:,d:,d:,s:,s:,f:a,v:,.:,m:,f:,f:,m:,f:,s:
d:,d:,s:,f:a,f:,f:,f:,f:,.:f,f:a,f:,.:,m:,s:
d:,s:,f:a,c:5,.:f,f:a,m:,f:,f:,v:,.:,.:,s:,d:
d:,d:,s:,f:,.:,f:a,v:,f:,f:,m:,f:,f:,.:f,s:
d:,d:,d:,s:h,s:,s:h,f:,f:,f:,.:,f:,f:a,.:,s:
d:,d:r,d:,d:,d:,s:,f:,.:,.:f,.:f,c:2,.:,.:,s:
d:,d:,d:,d:,d:,d:,s:,s:,s:,s:,f:a,s:h,s:h,d:
