d:,d:r,d:,s:,.:,.:f,m:,s:,d:,d:,d:,d:r,d:,d:
d:,d:,s:,f:,.:,.:,c:2,f:a,s:,d:,d:,d:,d:,d:
d:,d:,s:,.:f,m:,f:a,.:,s:,s:,s:,d:,s:,s:,s:
d:,d:r,s:,v:,.:,.:f,s:,.:f,m:,.:,s:h,.:,f:,m:
d:,d:,s:,f:,f:,.:,.:,v:,f:a,.:,.:,.:,.:,.:c
d:,d:,d:,s:h,s:h,.:f,.:,.:,f:,m:,f:,m:,c:6,.:f
d:,d:,d:,s:,f:,f:,f:,f:,.:,.:,m:,.:f,.:,s:
d:,d:,d:w,s:,.:,.:,v:,f:,f:,v:,.:f,.:,.:,s:
d:,d:,s:h,v:,.:,.:,.:,f:,f:,f:,s:h,s:,s:,d:
s:,s:,s:h,f:,.:,.:,.:,m:o,.:,f:,s:,d:,d:,d:
.:,.:,.:f,s:,.:,.:c,c:7,f:,f:,v:,s:,d:,d:,d:
.:,.:,c:11,s:,s:,s:,s:,f:,m:,.:c,s:,d:,d:,d:
f:,.:,.:f,s:,d:,d:,d:,s:,s:,s:,d:,d:,d:,d:r
s:,s:,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:r,d:,d:
