.:,f:,.:f,.:,.:,.:,.:,.:,.:,m:,.:,.:,.:,.:,f:,.:,.:,.:f,f:,f:
f:a,v:,f:,s:,m:,.:,.:c,.:,f:,c:11,.:f,m:,.:c,.:f,m:r,s:,m:,s:,c:10,.:
.:c,.:c,s:,s:,.:,.:f,.:,.:,.:,s:h,.:f,.:f,v:,.:,f:,s:,s:,s:h,.:,.:f
.:c,f:a,.:,.:,f:,.:,v:,.:c,.:,f:a,.:,.:,f:,.:c,s:,.:,.:f,f:,f:,f:r
.:,.:,.:f,.:,.:,s:,.:c,f:,.:,v:,s:h,s:,f:,.:f,s:h,s:,f:,v:,m:,.:
.:,m:,.:,v:,.:,s:,s:,m:,.:f,.:,s:,f:,s:,f:,v:,f:a,.:c,.:,f:,.:
.:,.:,.:,.:,.:,f:,f:a,.:,f:,.:,s:h,s:,s:,f:,f:,.:,.:,.:,m:,f:
.:,.:,.:,m:,.:,f:r,s:h,c:5,f:a,f:,.:f,m:,.:,.:,.:,f:,s:,.:,v:,.:c
.:,.:f,.:,s:,s:,f:,s:,m:,f:,f:,v:,.:c,.:,.:,.:,.:c,s:,.:c,f:,s:
f:,c:3,.:f,.:,s:,.:,f:,f:,m:,m:,f:a,.:,.:,.:r,f:,c:7,.:,.:,.:,f:
.:,f:,f:,.:,f:,f:,.:,v:,s:,f:,f:,f:,.:c,f:,s:,s:,m:o,.:,v:,.:
.:r,.:,.:,f:,.:f,.:f,.:,.:,s:,f:a,v:,f:,f:,.:,f:,s:,s:,f:,.:,.:
.:,f:,.:,.:,v:,f:,f:,.:,.:,.:c,s:h,.:,.:c,.:,v:,f:,.:,.:r,f:,f:r
f:,.:,m:,.:,.:,.:f,m:,.:,.:,f:,f:,s:,s:,s:,m:,.:c,.:,.:,.:,.:
f:,v:,.:c,f:,m:o,.:c,.:f,.:,.:f,f:,f:,f:,.:,.:,.:,.:,f:a,f:,v:,.:f
.:,m:,f:,m:,v:,.:f,.:,s:,c:8,.:f,.:,v:,.:,.:,m:,m:,f:,f:,s:h,f:
s:h,m:o,s:h,m:o,m:,f:a,.:,s:,m:,f:,.:,f:,.:,.:,f:,f:,f:,.:,s:,.:r
f:,c:0,.:,.:,f:,.:,.:r,s:h,f:,.:,.:,m:,.:,.:,.:,.:f,c:1,f:,m:,.:
m:,.:,.:f,.:,v:,.:,s:,.:c,v:,f:,.:,v:,m:,.:,.:,m:,.:f,.:,m:,.:r
.:,m:r,f:,.:,.:c,f:,s:,s:,.:,.:,.:,.:,f:,.:,f:,f:,f:,.:f,m:,f:
