f:,f:a,.:,.:c,f:,f:,.:,.:,m:,.:,m:,.:,.:,f:r,.:,.:c,.:,f:,.:,f:,m:,.:,f:,.:,f:,.:f,.:,.:f,f:a,f:
f:,v:,.:f,f:,s:h,s:,.:c,.:f,v:,s:h,s:,s:,s:,s:,s:h,s:h,s:,s:,s:,s:,s:,s:,s:,f:,f:,m:,f:,f:,v:,f:
.:,s:h,s:,s:,f:,v:,.:f,.:f,m:o,s:h,d:,d:,s:,.:,.:c,v:,s:,.:,s:h,s:,d:,d:,d:,s:h,v:,.:f,f:,s:,s:,f:
.:,.:,s:h,d:,s:h,s:h,s:,f:,f:a,s:,d:,s:h,f:,s:h,s:h,.:f,s:,.:c,v:,m:,s:,d:,s:h,.:,f:a,m:o,.:,s:,s:,f:
f:,.:,v:,s:h,d:,s:,s:,.:f,.:r,f:,s:h,s:,v:,m:o,f:,f:,s:h,s:,.:c,s:,d:,d:,s:,f:,f:a,s:,s:,f:,f:,.:
.:,f:,f:,s:,s:,f:,s:h,f:,.:,.:,s:,s:h,.:,m:,f:,v:,s:,d:,s:,d:,d:r,d:,d:,s:h,v:,m:,f:,v:,f:,.:
f:r,s:,s:,s:,.:,s:,f:,v:,f:,.:,f:,s:h,s:,f:,.:,f:a,s:h,s:,d:,d:,d:,d:,d:,s:h,.:c,.:f,s:,s:,.:,m:
f:,s:,s:,v:,m:,s:,m:,m:,f:,m:,v:,s:h,s:,f:,f:a,f:,.:,.:c,s:,d:,d:,d:w,d:,s:h,f:,f:,.:,s:,s:h,f:
f:,s:h,s:h,.:,f:,f:r,.:f,f:,m:,s:,s:h,s:,d:,s:,s:h,.:,c:6,f:,s:h,d:,d:,s:,s:h,v:,s:,.:,.:c,m:o,f:,.:
f:,s:,s:,f:,.:,m:,.:,v:,f:,.:,s:h,.:,s:h,d:,s:,.:f,f:,f:,s:,d:,s:,m:,f:,s:h,s:h,m:,.:,v:,.:f,f:
.:,s:,m:,.:,s:,.:,m:,f:a,s:h,s:,f:a,v:,f:,s:,s:,m:,m:,s:,f:,s:,d:r,s:,.:,.:,s:,.:,s:h,.:,f:,m:
.:,s:,.:,.:,f:a,f:a,f:,.:f,s:,s:h,s:h,f:a,s:h,.:f,.:,s:,s:,d:,s:,d:,d:,d:,s:,v:,s:h,s:,d:,s:,s:,.:
.:r,s:,s:,v:,.:f,.:f,v:,.:c,.:,m:,s:h,s:h,f:,.:,s:,f:,s:,s:h,s:h,s:,d:,d:,d:,s:h,d:,d:,d:,s:,m:,.:
f:a,m:,s:,.:f,f:a,m:,.:c,f:,m:,s:,v:,s:h,s:,v:,s:h,s:,.:,f:a,v:,f:a,s:,d:,d:,d:,d:,d:,d:,s:h,.:,.:
.:,s:,s:,s:h,f:,f:,s:,.:,.:,.:,.:,s:,.:,.:,f:,s:,f:,.:f,s:h,s:h,d:,d:r,d:,d:,d:,s:h,s:h,d:w,s:,.:
.:,.:,v:,s:h,s:,s:,d:,s:h,s:h,s:,s:,s:,.:f,f:a,m:o,f:,s:h,.:,s:,d:,d:,s:,s:,d:,s:,.:,v:,s:h,s:,.:
f:,f:,s:,s:,s:h,v:,s:h,s:,v:,f:,s:h,s:,v:,s:,.:,v:,m:,s:,d:,d:,s:,.:,v:,s:,.:,.:,s:h,s:h,f:a,.:
f:r,s:h,m:,f:,s:,s:h,s:,.:,m:,f:,s:,d:,s:,s:h,s:h,s:h,.:,s:,s:,s:,s:,m:,s:,s:,.:,.:,.:,s:h,.:,.:
f:,s:h,v:,s:h,d:,d:,s:,s:h,.:,.:f,f:,s:,f:,m:,.:,s:h,.:,.:,.:,.:c,s:h,s:,s:,s:,s:,.:,s:h,v:,f:,.:
.:,f:,f:a,s:,s:,s:,v:,.:f,f:,v:,.:c,.:,.:,v:,.:,s:,v:,.:f,s:,.:,v:,s:,m:,f:a,.:f,s:,d:,s:,s:,.:
f:,f:,.:,.:,.:,.:,f:,f:,s:h,s:,f:,.:c,.:,.:c,.:f,s:h,s:h,s:,d:,s:h,s:h,s:h,m:,c:11,f:a,.:,s:,s:,s:,f:
f:,f:,f:,s:,m:r,m:,s:h,s:h,s:,.:r,s:,m:,.:c,.:f,m:,s:,d:,d:,d:,d:,d:,s:,f:,.:f,.:,s:,s:,f:,.:,.:r
.:c,f:a,.:f,s:,s:,s:h,v:,s:,d:,s:,d:,s:,v:,.:f,.:,s:,d:,d:,d:,d:,d:r,d:,s:,s:,s:,s:h,.:c,f:a,s:h,.:f
.:,v:,f:,.:,s:,s:,s:,d:,s:h,v:,s:h,s:,s:,.:c,.:,s:,d:,d:,d:w,s:h,d:,d:,s:,s:h,d:,d:,s:h,v:,s:h,f:
.:c,m:,s:,f:,.:,.:f,s:h,s:h,.:,.:f,f:,.:c,m:,.:f,s:,d:,d:,d:,s:,v:,s:h,s:h,.:,.:,s:,d:,d:,s:,s:h,f:
m:r,s:,d:,s:,.:f,f:,v:,.:f,.:f,s:,s:,s:,v:,.:,s:,d:,d:,d:,d:,s:,d:,s:,v:,s:,d:,d:r,s:,d:,s:,.:
.:,.:,s:,v:,.:,.:f,.:c,.:,.:f,s:,d:,s:,s:h,s:,d:,s:,d:,d:,d:,s:,d:,s:,.:f,s:h,d:,s:h,.:f,s:,s:h,.:c
.:,m:,s:h,.:,f:,.:,f:,.:,.:,v:,s:h,.:f,s:,.:,s:h,f:,s:,d:,s:,v:,s:h,d:,s:h,s:h,d:r,s:,s:,s:h,s:h,.:
f:r,s:,s:,s:,s:,s:,.:,.:,f:,s:h,.:,.:r,f:,f:,.:,v:,s:h,s:h,s:h,.:c,s:h,s:,s:,f:,s:,.:,s:,v:,f:,f:
m:,.:,f:,.:,.:,.:r,.:,.:,f:,f:,m:,.:,f:,.:r,.:,.:c,.:f,.:f,.:,.:c,.:r,.:,.:r,.:,.:r,.:,f:,f:,.:f,.:
