d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:r,d:,d:,d:,d:,s:,d:,d:
d:,d:,d:r,s:,s:,d:,d:,d:r,d:,d:,d:,d:,d:,s:,s:,f:,s:,d:
d:,d:,s:h,f:,f:,s:,d:,d:,d:,d:,d:,d:,s:r,.:f,c:1,.:f,s:,d:
d:,s:,f:,v:,f:a,f:,s:,d:,d:,d:,d:r,d:,d:,s:,s:h,f:,s:,d:
d:,s:,.:f,f:a,.:,f:r,f:,s:,s:h,s:,s:,d:,d:,d:,d:,s:h,d:,d:
d:,s:,f:,f:,f:,f:,f:,f:a,v:,f:,.:,s:,s:,s:,s:,d:,d:,d:
d:,s:,f:,.:,f:,f:,m:o,f:,m:,.:f,f:,m:,.:,f:,v:,s:,d:,d:
s:,f:,f:,f:,f:,v:,f:,.:,.:f,.:f,.:,f:,.:,f:a,.:,m:o,s:,d:
s:h,c:5,f:,.:,f:,f:,f:a,.:,f:,v:,f:,f:,f:a,.:f,.:f,f:,s:,d:
s:h,f:a,f:a,f:,f:,f:,.:,.:,.:,.:c,.:f,f:a,f:,.:,v:,s:h,d:,d:
d:,s:,m:,m:,.:,.:,.:,s:,s:,.:,.:,.:c,.:c,.:f,s:h,s:,d:,d:
d:,s:,f:,f:,m:,f:,m:,s:,s:,.:,f:,v:,.:,f:,s:h,s:h,s:,d:
d:,d:,s:h,.:,v:,.:,.:,f:,.:,f:,.:,.:c,f:,f:,.:,c:4,s:,d:
d:r,d:,s:,.:,.:f,.:,.:,.:,.:c,f:a,.:,.:,f:,f:a,.:f,.:c,.:,s:
d:,s:,.:,.:,.:c,f:,.:,.:,.:,c:8,.:,.:,v:,.:,f:,.:,.:,s:
d:,s:,m:,.:,v:,f:,f:,.:,.:,s:,s:h,s:,.:,f:,f:a,v:,.:f,s:
d:,d:,s:h,.:,.:,f:a,.:,.:r,s:,d:w,d:,d:,s:,f:,.:c,f:,s:h,d:
d:,d:,d:,s:,s:h,s:h,s:,s:,d:,d:,d:,d:,d:,s:,s:h,s:,d:,d:r
