d:,s:,s:,d:,d:,d:r,d:,d:,d:,s:,m:,.:,.:,s:,d:,d:,d:,d:,d:,d:,d:,d:,s:,s:,s:,d:,d:,d:,d:,d:
s:,v:,f:,s:,d:,d:,d:,d:,d:w,s:,.:,f:,.:,s:,d:,d:,d:,d:,d:,d:,d:,s:h,f:,.:,.:,s:,s:,s:,s:,s:
s:,.:,.:,.:,s:,s:,d:,d:r,d:,s:,f:,s:,s:,d:r,d:,d:,d:,d:,d:,d:r,s:,.:,m:,f:,.:,f:a,.:f,.:,.:,.:
s:,.:,f:,m:,f:,.:,s:,d:,s:,m:,v:,.:,s:,d:,d:,d:,d:,d:,d:,d:,s:,f:a,c:2,f:,.:,v:,.:,.:f,v:,.:f
d:,s:,.:,.:,v:,f:,s:,d:,s:,f:,.:c,.:c,s:,s:,s:,d:w,d:,d:,d:,d:,s:,.:,f:,f:a,.:,m:,m:,.:,f:a,.:
d:,d:,s:,.:,f:,f:,s:,d:,s:,f:,f:,.:,.:f,.:,f:,s:,d:,d:,d:,d:,s:,.:f,f:,.:f,f:,.:,.:,f:,.:,s:h
d:,d:,d:,s:,s:,s:,d:,d:,s:,s:,.:,.:,f:,c:1,m:,s:,d:,d:,d:,s:,v:,f:,m:,v:,s:,s:,m:,.:,v:,s:
d:,d:,d:,d:r,d:,d:,d:,s:,.:c,f:,m:o,.:,.:,.:f,.:c,s:,d:,d:,s:h,s:,m:,.:,f:,s:h,m:,s:,f:,m:,m:,s:h
d:,d:,d:,d:,d:,d:,s:,.:,.:c,c:7,f:,.:f,.:r,.:,f:,s:,s:,s:,.:f,s:,s:,s:h,s:,s:,f:,m:,s:,.:,.:,s:
d:,d:,d:,d:,d:,d:,s:,f:,.:c,.:,f:,.:,.:,.:f,m:,m:,.:,m:,v:,s:,d:r,d:,s:,m:,.:,v:,.:,f:,v:,.:
d:,d:,d:,d:,d:,d:,s:,.:,m:,.:,f:,.:f,.:f,c:10,.:,f:,s:,.:f,.:c,s:,d:,d:,d:,s:,m:o,.:f,s:h,.:c,.:,.:
d:,d:,d:,d:,d:,s:,f:,.:,.:,.:,.:r,f:,.:,f:,f:,.:,s:,s:,s:h,d:,d:,d:,s:,s:,s:,f:,s:h,f:,.:,s:
