d:,s:,f:,.:,.:c,.:,.:,.:f,.:,s:,.:,.:,m:o,.:f,.:,.:,.:c,.:,.:,.:
s:,.:,.:,v:,.:,.:,v:,.:,.:,s:h,.:f,.:f,v:,.:f,.:,.:,v:,.:c,.:,.:
s:,.:,f:,.:,.:,.:,.:,.:,.:f,v:,.:,.:,.:c,.:c,.:,.:f,m:,.:,.:,.:
s:,.:,.:,.:,.:f,.:,.:,.:,.:,.:f,.:,.:,.:f,.:,.:,.:,.:,.:,.:c,.:f
s:,s:,v:,f:,.:,.:,m:,.:,.:,f:,f:,.:c,.:,.:,c:3,s:h,m:,.:,v:,.:c
f:a,.:,.:f,.:,.:,.:,.:,.:,.:f,.:,m:,v:,.:f,.:,s:h,s:h,.:f,.:,.:,m:
.:,.:,f:a,.:,.:c,.:c,v:,.:,s:,.:,m:,.:,.:,.:,.:f,.:,.:,.:,.:r,.:
.:,f:a,.:,v:,.:,.:f,.:f,.:,s:h,s:,.:,.:c,.:,.:,.:,.:,.:,m:,.:,.:
f:,f:,f:,f:,.:,.:,.:f,.:,.:,.:c,v:,.:f,.:,v:,f:,m:,v:,.:,f:,.:
m:,f:,.:,.:,m:,f:r,.:,v:,s:h,s:h,.:,.:,.:,.:c,.:,.:c,.:,.:,.:,.:
s:,.:,m:,v:,m:,f:a,f:,.:,s:,s:,s:,.:c,.:,.:f,.:,.:,f:,f:,.:,.:
s:,.:,f:,f:,.:,f:,f:,f:,.:,.:c,m:r,.:,.:,.:,s:h,.:,.:r,.:,m:,.:
s:,f:,f:r,.:,f:a,m:,s:,.:,v:,f:a,.:,.:,.:f,v:,.:c,.:,.:f,.:,m:,.:
f:,.:,f:,m:,m:,f:,s:,f:,.:,f:,m:,f:,.:f,.:c,.:c,.:,v:,.:,s:,.:
m:,m:,f:,m:,v:,.:,s:,f:,s:,.:,.:,f:,.:,.:,.:,.:,.:,m:,s:h,.:r
f:a,v:,f:a,f:,.:,.:,f:,s:,s:,s:,f:,v:,f:,.:,.:,.:,.:c,.:,s:h,.:
.:f,s:h,f:,.:,f:r,m:,f:,.:r,f:,m:r,f:a,.:,.:,f:a,.:,v:,.:,.:c,.:f,.:
s:,s:,.:,m:o,s:,f:,m:,.:,f:,.:,f:,.:,f:,.:,f:,.:,.:,.:,v:,.:
.:,.:,c:9,s:h,s:,s:,f:a,v:,m:,f:,v:,.:,m:,.:r,f:,f:r,f:,.:,.:c,f:
m:,m:,.:,m:,.:,f:,f:,f:,f:,.:f,.:f,.:,m:,f:,.:,.:,.:,.:,.:,.:
