d:,d:,d:,d:,d:,s:h,s:,s:h,d:w,d:,d:,d:,d:,d:,d:,s:,s:h,s:,d:,d:
d:r,d:,s:,s:,s:h,.:,v:,f:,s:h,s:h,s:h,s:,d:,d:r,s:h,v:,.:,f:,s:,d:
d:,s:,f:,f:,f:,.:f,.:,f:,f:a,c:5,f:a,f:,s:,s:h,s:h,f:,f:,f:,s:,d:
d:,s:h,f:,f:,f:,.:,.:,f:,.:c,.:c,.:,m:,v:,f:,s:h,f:,f:,f:,s:,d:
d:,s:h,v:,m:,.:,s:,s:,.:,f:,f:,m:,.:,.:c,.:,f:,s:h,s:,s:,d:,d:
d:,d:,s:,s:h,s:,d:,s:,.:,.:f,v:,.:,f:,.:,f:,f:,s:h,s:,s:,s:,d:
d:,d:,d:,d:,d:,s:h,v:,.:f,f:,m:,f:a,f:,.:f,.:,v:,s:,f:,.:,m:,s:
d:,d:,d:,d:,s:,m:,.:c,f:,.:c,f:,f:,.:,f:a,f:,m:,.:,f:,.:c,v:,s:h
d:,d:,d:,d:,s:,f:,.:,f:a,.:f,.:f,f:,v:,.:,f:,f:,s:h,.:,f:,f:a,.:
d:,d:,d:,d:,s:,v:,.:c,f:a,v:,.:,f:,f:,f:,f:,v:,s:h,f:,.:,f:,f:
d:,d:r,d:,d:,d:,s:h,f:,.:f,.:,f:a,f:,f:,f:,.:,f:a,s:,f:,f:a,v:,f:a
d:,d:,d:,d:,s:,s:,.:,f:,.:,f:,f:,v:,f:,.:c,m:,s:,.:,.:,.:c,f:
d:,d:,d:,s:,.:,m:r,.:,v:,.:c,f:,.:c,.:f,.:,f:,s:,s:h,s:,s:h,s:,s:
d:,d:,d:,s:h,f:,.:,.:,f:a,.:c,.:,.:f,.:,.:c,f:,v:,f:a,s:,d:,d:,d:
d:,d:,d:,s:h,v:,.:,.:,f:,.:c,f:,v:,m:,m:,f:,.:,f:,s:,d:,d:,d:
d:,s:,s:,s:h,f:,.:f,.:,s:,s:,s:h,s:h,s:h,.:c,f:,f:,f:r,s:,d:,d:r,d:
s:,.:,.:f,f:,f:,.:,.:r,s:,d:,d:,d:r,d:,s:,s:,s:,s:h,s:h,d:w,d:,d:
s:,.:,.:,m:,s:h,s:,s:,d:,d:r,d:,d:,d:,d:,d:,d:,s:h,v:,s:h,d:,d:
s:,f:,c:4,.:,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:r,d:,s:h,d:,d:,d:
d:w,s:h,s:h,s:h,d:,d:,d:,d:,d:r,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:
