d:,d:r,d:,d:,d:r,d:,s:,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:w,d:,d:,s:h,s:h,s:,s:h,s:,s:,s:h,s:,s:,d:,d:
d:,d:,d:,d:,d:,s:,.:,.:,s:,d:,d:,d:r,d:,d:,d:,s:h,d:,d:,s:h,c:4,.:c,f:,f:,f:,.:f,.:,.:,.:,s:,d:
d:,d:,d:,d:,s:,.:,m:,.:,.:,s:,d:,d:,d:,d:,s:h,v:,s:h,s:,f:,f:,.:,.:,.:,.:,v:,m:,.:c,.:,f:,s:
d:,d:,d:r,s:h,v:,f:a,m:,f:,v:,.:f,s:h,d:w,d:,d:,d:,s:,d:,s:,.:,f:a,f:,.:,.:c,f:,f:,f:a,f:,v:,.:,s:
d:,d:,d:,s:,.:c,f:,m:,.:,.:,.:c,.:,s:h,s:h,s:,s:,s:,s:,.:,f:a,f:,.:f,.:r,f:,f:,.:c,.:r,m:,f:,.:c,s:h
d:,d:,d:,s:,.:,f:a,f:a,.:,.:,.:,.:,c:3,.:,.:r,.:,f:,.:c,f:,.:,v:,f:,.:,.:,.:,f:,f:,.:,.:,.:,.:
d:,d:,d:,d:,s:,f:a,f:,v:,.:c,.:,.:c,.:,.:f,.:f,.:,.:,v:,.:,.:,m:,.:,f:,v:,.:,m:,v:,f:a,.:c,v:,.:f
d:,s:,s:,s:h,d:,s:,.:,.:,.:f,.:c,.:,.:,.:,.:,.:f,.:,.:c,f:a,f:,.:,s:,s:h,s:h,s:h,s:,s:,s:h,.:,f:,.:
s:,.:,c:6,m:,s:,d:,s:,s:h,s:,s:,.:,.:,.:,.:,.:,.:,.:,.:,.:,s:,d:,d:,d:w,d:,d:w,d:,s:h,f:,f:a,s:
d:,s:,m:,s:h,d:,d:,d:,d:,s:,s:,.:,m:,.:,.:,m:,.:,f:,.:,m:,s:h,s:,d:,d:,d:,d:,d:,d:,s:,s:,d:
d:,d:,s:,d:,d:r,d:,d:,s:h,v:,.:,.:,.:c,v:,f:,f:,m:o,v:,.:,.:,s:,v:,s:,d:w,d:,d:,d:,d:,d:,d:,d:
d:,d:,d:,d:,d:,s:,s:,.:f,f:a,.:,m:,f:,.:c,m:,f:a,m:,.:,.:f,s:,d:w,s:h,d:w,d:,d:,d:,s:,s:,d:,d:,d:
d:,d:,d:,d:,s:h,f:,m:,.:,f:r,f:,s:,s:,f:a,m:o,.:,m:,m:,m:,s:h,s:h,s:,s:,d:,d:,s:,f:,v:,s:h,d:,d:
d:,d:w,s:,s:,f:,.:,v:,f:,f:,s:,d:,d:,s:h,c:0,m:,m:,v:,m:,.:,f:,f:,f:,s:,s:,f:,m:,.:,f:,s:,d:
d:,s:,v:,.:,.:,f:,f:,f:a,.:r,s:,d:,d:,d:,s:,f:,m:o,.:c,.:,.:,.:f,v:,f:,f:,.:c,f:,f:,f:,.:,f:a,s:h
s:h,.:f,.:,.:,.:,f:,.:,.:,.:,s:h,d:,d:,d:,d:,s:h,s:,m:,f:,.:c,.:,.:,.:,f:,v:,f:a,f:,f:,f:,c:5,s:
s:,f:,.:,m:r,.:,.:,m:,.:,m:,m:,s:,d:,d:,d:,d:,d:r,s:,v:,.:,.:,.:,f:,.:,.:,f:,f:,.:,f:a,s:h,d:w
s:,v:,.:,.:,f:,m:,m:o,f:,f:,v:,s:h,d:,d:,d:,d:,d:,s:,.:,.:f,.:,f:r,.:,f:,.:f,m:,m:,s:,s:,d:,d:
m:,f:,.:c,f:,f:,f:,v:,f:,f:a,.:c,f:,s:,d:,d:,d:,s:,f:,.:,.:f,.:,.:,.:f,f:,f:,.:,s:,d:r,d:,d:,d:
m:,f:,.:,.:,.:,.:,.:,m:,.:f,f:,.:,.:,s:h,d:,d:,s:,.:,.:,m:,v:,m:,m:,.:f,f:,.:,.:,s:h,s:h,d:,d:
s:,m:,f:,v:,f:,s:,f:,f:,.:,f:,.:,v:,s:,d:w,d:,s:,f:,.:,.:,f:,.:,m:o,v:,.:,f:,.:,f:a,v:,s:,d:
s:,.:,f:,.:,s:,d:,s:,v:,f:,.:,.:,.:,s:h,d:,d:,s:,c:8,.:,f:a,m:,s:,s:,f:,.:,.:,f:,.:,m:,f:,s:
s:,.:f,.:,f:,s:,d:,s:,.:,f:,.:,.:,f:,s:,d:,d:r,d:,s:h,.:c,.:,s:,d:,s:,f:,.:,.:f,m:,f:,m:,.:f,s:
s:,c:7,m:o,.:,s:,d:r,s:,.:,f:,f:a,v:,.:,s:h,d:,d:,d:,d:r,s:,s:,d:r,d:,s:,f:,.:,v:,.:,m:,.:f,.:f,s:
.:f,s:,.:,s:,d:,d:,s:,v:,.:,.:,f:,.:,m:o,s:h,s:,d:,d:,d:,d:,d:,s:,.:,.:,f:,m:o,.:f,f:,c:10,s:,d:
s:,d:,s:h,d:,d:,d:,s:,m:,m:o,.:,.:,.:,f:,v:,.:,s:,s:h,s:h,s:h,s:,.:,f:,m:,f:,.:,f:,f:,m:,s:h,d:
d:,d:,s:,d:,d:,d:,s:,f:,m:,f:,.:,.:,.:,.:,.:,.:r,m:,v:,.:,.:r,.:c,v:,f:,.:,s:,s:,s:h,.:,f:,s:
d:,s:,v:,s:,d:,d:,d:,s:,.:,m:,v:,.:,.:,.:c,.:,.:,m:,.:f,.:,.:,f:,f:,.:,.:,s:,d:,d:,s:,s:,d:r
d:,d:,s:,d:w,d:,d:,d:,d:,s:,.:,.:,.:,.:,f:,v:,.:,.:,f:,.:,f:,.:,f:r,f:,s:,d:,d:,d:,d:,d:,d:
d:,d:,d:,d:r,d:,d:,d:,d:,d:,s:,s:h,s:,s:h,s:h,s:,s:h,s:,s:,s:,s:,s:,s:,s:,d:,d:,d:,d:,d:,d:,d:
