d:,d:,d:,d:,d:,s:,s:,s:,d:,d:,d:,d:,d:,d:,d:,d:
d:r,d:,s:,d:w,s:,.:,.:,f:,s:,s:,s:,s:,d:,d:,d:,d:
d:,s:,v:,s:,s:,f:,f:,.:,s:,m:o,.:,f:,s:,d:,d:w,d:
d:,d:w,s:,d:,s:,.:,f:,v:,s:,.:c,.:,.:f,s:h,s:h,d:,d:
d:,d:,d:,d:,d:,s:,m:,.:,f:,.:,v:,.:c,.:,c:4,s:h,s:
d:r,d:,d:,d:,d:,s:,m:o,.:f,.:f,s:,s:,s:,.:c,.:,.:,.:
d:,d:,s:,d:,d:,s:,.:,c:7,f:,s:,d:w,s:,.:,f:,f:,f:a
d:,s:,v:,s:,d:,d:,s:,s:,s:,d:r,d:,s:h,f:,v:,m:,.:
d:,d:,s:,d:,d:,d:,d:,s:,s:,s:,d:,d:,s:,.:,f:,s:h
d:,d:,s:,s:,s:,s:,s:,v:,.:,m:,s:,d:,d:,s:h,s:,d:
d:,s:,m:,.:,f:,f:,f:,m:o,.:c,.:f,s:,s:,s:,d:,d:,d:
s:,v:,.:f,f:,v:,.:f,f:,f:,.:,.:c,f:,.:,f:,s:,d:,d:
s:,m:,m:,f:,.:,.:f,.:,f:,v:,f:,m:,.:f,.:,s:h,d:w,d:
s:,f:,.:,.:f,.:,.:,m:,m:,f:,.:,m:r,.:,c:11,s:h,d:,d:
d:r,s:h,m:,c:9,f:a,f:,.:,m:r,f:,s:,s:,s:h,.:f,s:,d:,d:
d:,d:,s:h,m:o,s:h,s:,s:,s:,s:,d:,d:,d:,s:r,d:,d:,d:
