.:,.:,.:,.:,.:,s:,d:,d:,d:,s:,m:,.:r,f:,s:,d:,s:,s:,s:,s:,s:
f:,.:,.:f,.:f,.:f,s:,d:,d:,d:,s:h,.:c,.:,.:,s:,s:,.:,.:f,f:r,m:,m:
.:f,.:,c:11,.:c,.:,s:,d:,d:,d:,s:h,f:,v:,m:o,s:,s:,f:,.:,.:,.:f,f:
.:f,.:,.:,m:,.:,s:,d:r,d:,s:,s:h,s:,s:h,s:h,d:,s:,.:r,.:,c:0,f:,.:
.:f,.:r,m:,.:,f:,s:,d:,s:,v:,f:a,.:,s:,d:,d:r,s:,.:,m:o,f:,.:f,.:
s:,s:,s:,s:,s:,d:,d:,s:,.:,.:c,.:,s:h,d:,d:,s:,.:,m:,m:,f:,f:
d:,d:,d:,d:,d:,d:,d:,s:,.:,.:,.:,v:,s:,s:,s:,.:,.:,.:,.:,f:
d:,s:h,s:,s:h,s:h,s:h,d:,d:,s:,.:,m:,f:,s:h,.:,.:,.:,v:,f:,.:,.:
s:h,.:c,v:,.:,m:,v:,s:,d:,s:,.:,f:,.:f,s:,.:f,f:,m:,m:,m:,f:,f:r
s:,.:,.:f,.:,.:,.:c,s:,s:h,f:r,.:,m:,s:,s:,v:,.:f,m:,f:a,.:f,.:f,.:
s:,.:,.:f,.:c,.:,m:r,.:,s:,.:,.:,v:,s:,d:,s:h,s:,.:,.:f,c:10,.:f,f:
s:,.:,.:f,c:3,.:f,.:,.:c,.:c,.:,.:,f:,s:,d:,d:,s:,m:,f:,.:f,.:,f:
s:,.:f,.:,.:,.:c,.:,.:c,v:,.:,.:,.:f,s:,d:w,d:r,s:,.:,.:,m:o,.:f,.:
s:,.:c,.:,m:,.:,.:f,.:c,m:,.:,.:,v:,s:,d:,d:,d:,s:,s:,s:,s:,s:
d:,s:h,v:,.:,m:,m:,.:f,.:f,s:,s:,s:h,d:,s:,s:h,s:,d:,s:,.:,m:,.:
d:,s:,.:f,.:,.:,.:,.:c,v:,s:h,s:h,s:,s:h,f:,.:f,f:,s:,s:,.:f,f:a,.:
d:,d:w,s:,s:h,s:h,s:h,s:h,s:,s:h,.:,v:,.:,f:a,v:,f:a,.:,f:,v:,.:,m:
d:,s:,f:,.:,v:,s:h,d:,d:,s:,.:,m:,f:,.:,.:f,.:,f:,f:a,m:,s:h,s:
d:,s:,.:,f:,.:,s:,d:,d:,s:,.:,.:,f:,s:,s:,s:,.:f,m:,f:,s:,d:
d:,s:,.:r,.:,.:c,s:,d:,d:,d:,s:,s:,s:,d:,d:,d:,s:,s:,s:,d:,d:
