d:,d:,d:,d:,d:r,d:,d:r,d:,d:,d:,d:,d:,d:,d:,d:,d:r,d:,d:,d:,s:h,.:,.:,m:o,s:h,d:,d:,d:,d:,d:,d:r
d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:,v:,f:,f:,c:9,s:,d:w,d:,d:r,d:,d:,d:
d:,s:,s:,s:,s:,s:,d:,d:,d:,d:,d:,d:,s:h,d:,d:,d:,d:,d:,s:,.:f,.:f,m:,f:,s:h,d:,d:,d:,d:,d:,d:
s:,m:,f:,.:,f:,m:,s:,s:,s:h,s:,d:r,s:h,v:,s:,d:,d:,d:,d:w,s:,.:,.:,m:,f:a,f:,s:,d:,d:,s:,d:,d:
s:,v:,.:,f:,v:,.:,s:,.:,v:,f:,s:,d:,s:,d:,d:,d:,s:,s:,d:,s:,s:,f:a,.:,v:,s:h,d:,s:h,v:,s:h,d:
s:h,.:,.:,f:,.:,f:,s:,.:,.:,.:,s:,d:,d:,d:,d:,s:h,.:,.:,s:h,d:,s:,f:r,m:,.:,s:h,d:,d:,s:h,d:w,d:
d:,s:,s:,s:h,s:,s:,s:,m:,.:,.:f,s:h,s:,s:,d:,s:,f:,v:,.:,.:f,s:,d:,s:h,s:,s:,d:,d:,d:,d:,d:,d:
d:,d:,d:,s:h,d:,d:,d:r,s:,m:,v:,f:,.:,.:,s:,s:,f:,f:,.:,.:,s:h,d:,s:,d:,d:,d:,s:,s:,s:,d:,d:
d:,d:,s:,v:,s:,d:,d:,s:h,m:,f:,.:,.:,f:,.:,m:,m:,f:,m:,m:,v:,s:,m:,s:,d:,s:,f:,.:,f:r,s:,d:
d:,d:,d:,s:,d:,d:,s:,s:,.:,.:,f:,.:f,f:,v:,.:,m:,v:,f:,.:,m:,.:,.:r,f:,s:,s:,.:,.:,m:,s:,d:
d:,d:,d:,s:,s:,s:,.:,f:,.:,.:,v:,m:,f:,m:o,m:,f:a,m:,f:,f:,f:,.:,m:,m:,s:,s:h,v:,.:,m:,s:,d:
d:,d:,s:,.:,.:f,.:,.:,.:,.:,m:,.:,f:,.:,f:,.:,.:,f:,.:r,f:,f:,v:,s:,s:h,s:h,f:,m:,.:,s:,d:,d:
d:,d:,s:,m:,.:,v:,f:a,.:,.:,f:,.:f,f:,.:f,.:f,m:o,.:,f:,.:f,f:,f:,s:h,d:,d:,s:h,.:,m:,f:,s:,s:,d:
s:,s:,s:,.:,.:,.:,f:,.:,v:,m:,f:,v:,m:,.:f,v:,f:,f:,v:,.:,m:,s:,d:,d:,s:,v:,f:,f:,.:,.:,s:h
.:,m:,f:,s:,s:,s:,.:,.:,f:,f:,.:,.:,m:,f:a,m:,.:,f:,m:,m:,.:,v:,s:h,d:,d:w,s:,.:,.:f,v:,.:,s:
f:a,v:,.:,s:,v:,.:,m:,.:,m:,.:,.:,.:,.:,.:,.:,f:,.:,f:,.:,.:,f:,.:,s:,d:,s:,.:,.:f,m:,.:,s:
.:,f:,m:,s:,.:,f:,m:,s:,s:,s:,f:r,f:,.:,v:,f:,m:,v:,.:,f:,f:,m:,f:,.:,s:h,s:,.:,f:,.:,s:h,s:
s:,s:,s:,s:,.:f,.:,.:,.:,m:,f:,f:,.:,.:,.:,f:,.:,.:f,f:a,.:,v:,.:,.:f,v:,m:,s:,.:,.:f,f:a,.:,f:
d:,d:,d:,d:,s:,f:a,m:,m:,.:,v:,f:,.:,.:,m:o,f:a,f:a,.:f,.:,.:,f:,.:,.:,f:,s:h,s:,v:,.:,.:f,f:,m:
d:,d:,d:,s:h,f:,m:,.:,m:,.:,.:f,f:,.:,f:,.:,v:,f:,f:,f:,.:,f:,f:,s:,s:,d:,d:,s:h,s:h,.:,v:,f:a
d:,d:,d:,s:,v:,.:,.:,.:,.:,m:,.:,m:,f:,f:a,.:f,m:,m:,s:,m:r,f:,v:,s:h,d:,d:r,s:,f:a,f:,f:,s:,s:
d:r,s:,s:,s:h,.:,.:,.:r,f:,f:,.:,.:f,v:,.:f,.:,.:,m:,m:,s:,.:,m:,f:,s:h,d:,d:,s:,v:,f:,.:f,s:,d:
s:,.:,.:,.:,s:,s:,s:,s:,v:,.:f,m:,m:,.:,.:f,.:,m:,.:,s:,.:,.:,f:a,s:,d:,d:,s:,.:,f:a,m:,s:,d:
s:,f:a,v:,f:,s:,d:,d:,d:,s:,s:,s:h,s:,s:h,s:,v:,f:,s:,s:,.:,.:,.:,c:2,s:h,d:,d:,s:,s:,s:,d:,d:r
s:,.:,.:f,f:a,s:,d:,d:,s:,s:,s:,d:,d:,d:,s:h,.:f,.:,f:,s:h,v:,.:,m:,f:a,s:,d:,d:,d:,d:,d:,d:,d:
d:,s:,s:,s:,d:,d:,s:,f:,.:,f:r,s:,d:,d:,s:,m:,.:,s:,d:,s:,f:,.:f,.:,s:,d:,d:,s:,s:,s:,d:,d:
d:,d:,d:w,s:,d:,d:r,s:,.:,.:,.:f,s:,d:,d:,s:h,s:,s:,d:,d:,d:,s:,s:,s:,d:,s:,s:h,.:,f:,.:,s:,d:
d:,d:,s:h,v:,s:h,d:,s:,f:,.:,v:,s:h,d:,s:,v:,s:h,d:,d:,d:,d:,d:r,d:,d:,s:,v:,s:h,.:r,f:,.:,s:,d:
d:,d:,d:w,s:h,d:w,d:,d:,s:,s:,s:h,d:,d:,d:,s:,d:w,d:,d:,d:,d:,d:,d:,d:,d:,s:,s:,.:,.:,v:,s:,d:r
d:,d:,d:,d:w,d:,d:,d:,d:r,d:,d:,d:,d:,d:,d:w,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:,s:h,s:h,d:,d:
