d:,d:,d:,d:,d:,d:,d:r,d:,s:,s:,s:,d:r,s:,s:,s:,d:
d:r,d:,d:,d:,d:,d:,s:,s:,.:,.:,.:c,s:,f:a,.:,f:,s:
d:,d:,s:,s:,s:,s:,m:,.:,.:,c:3,.:f,s:h,m:,c:6,f:a,.:
d:,s:,f:,.:,.:,m:o,f:,.:,.:c,.:,.:f,s:,f:a,.:,f:,.:
s:,v:,f:,m:,c:7,m:,.:c,.:f,.:,.:,f:,s:,s:,s:,m:,s:h
s:,.:,.:c,.:f,f:,.:f,f:,c:1,.:,f:,v:,f:,s:,s:,v:,.:
s:,f:,f:,.:,s:,.:,f:a,f:,.:f,.:f,.:,.:c,.:,.:,m:,.:c
s:,.:,.:,s:h,d:,s:,s:,s:,s:,.:f,f:,f:,f:,s:,.:,s:
f:,.:f,v:,s:h,d:,d:,d:,d:,s:,.:,c:11,.:,.:f,s:,s:,d:
s:h,.:,.:,.:,s:,d:,d:,d:,s:,.:f,.:,.:c,s:,d:,d:,d:
d:,s:,.:f,.:,f:a,s:,s:,s:h,.:,.:,.:,.:r,s:h,d:,d:r,d:
d:,s:h,.:,c:10,.:,s:,.:,f:,f:a,f:,f:,f:,s:,d:,d:,d:
d:,s:,.:f,m:,.:,s:,m:,c:5,.:f,.:,.:f,f:,m:,s:,d:,d:
d:,s:h,s:h,s:h,s:,s:,.:,f:,f:a,m:,.:,c:9,m:,s:,d:,d:
s:,v:,s:h,.:f,v:,.:,s:h,s:,s:h,.:,.:,f:,.:f,s:,d:,d:r
.:,.:,.:,.:,f:a,s:,d:,d:,s:,.:,.:,f:,s:h,d:r,d:,d:
