f:,f:,.:,f:,m:,.:,.:,f:,.:,f:,.:,.:,m:,.:,f:r,.:,f:,m:,.:f,.:,m:,f:,m:,f:,f:,f:,.:,m:,m:r,m:
.:,s:,s:,s:,m:,s:,s:,s:,v:,s:,s:,s:,s:,s:,s:h,s:,.:,.:r,.:,s:,s:,s:,f:,s:h,s:h,s:h,.:,m:,.:,.:
f:,v:,s:,.:,v:,s:,d:w,d:,s:,.:,s:,s:,d:w,s:h,s:h,m:o,f:a,m:,f:a,v:,.:,s:,.:,v:,s:,s:h,v:,.:,.:,.:
f:,m:,s:,s:,f:,m:,s:,s:,.:,f:,f:,f:,s:,v:,.:,.:c,v:,f:,.:,f:a,s:h,d:r,s:,s:,d:,d:,s:h,f:,m:,.:r
f:r,.:,s:,f:,f:,s:,d:,s:,.:,v:,m:o,.:,s:h,s:,f:,m:,m:,.:,s:,.:,s:,s:,d:,d:,d:,s:,s:,f:a,.:,.:
.:,s:,s:,v:,s:,s:,s:,f:,f:,s:,f:,.:,s:,f:,f:,f:,f:,s:,s:,.:,s:,.:,s:,d:,s:,f:,s:h,.:,m:,m:
f:,s:,s:,m:o,.:,.:c,.:c,s:,s:,s:,m:,s:,m:,v:,f:a,s:,s:,d:,s:,s:,s:,s:h,s:h,d:w,s:,v:,f:,f:,f:,f:a
m:o,f:,.:f,m:,.:,s:,v:,s:,d:,d:,s:,d:,s:,s:,s:,d:w,d:r,s:,m:,f:,m:,v:,m:,s:,s:h,f:,f:,m:,v:,f:
f:,.:,c:7,.:f,f:r,s:,.:,s:,s:,s:,m:,s:,d:,d:,s:,d:,s:,f:,m:r,m:,m:,f:,.:,s:,d:,s:,.:,.:,.:,.:
f:,.:,m:o,.:,.:,s:,s:,s:,.:,s:,v:,s:h,d:,s:h,v:,s:h,f:,m:,m:,f:,f:a,m:,.:r,s:h,d:r,d:,s:,f:r,f:,m:
.:,s:,f:,f:,s:,s:,.:,v:,f:,s:,f:,s:,s:,d:,s:,s:,f:,c:9,f:a,s:,s:,s:,s:,d:,d:,d:,s:,f:,s:,.:
f:,f:,s:,m:,m:,s:,f:,s:,s:,s:,f:,f:,.:f,s:,d:,s:,f:,m:o,.:,s:h,s:h,d:w,d:,d:,d:,d:,s:h,s:h,f:,f:
m:,s:,s:,v:,s:,s:,.:,m:,.:,f:,s:,f:,.:,.:,s:,d:w,s:,.:r,f:,s:h,f:,s:h,d:,d:,d:,s:h,m:o,v:,.:,.:
.:,s:,d:,s:h,.:c,m:,m:r,s:h,v:,s:h,s:h,v:,.:,.:,v:,s:h,d:,s:h,s:h,s:,v:,.:,s:,d:,d:,d:,s:h,.:,f:,f:
f:,s:,d:,s:,f:,f:,s:,d:w,s:h,s:,d:,s:h,f:,s:h,s:,.:f,s:h,v:,s:h,s:,s:,s:h,d:,d:r,d:,s:,s:,f:,s:,f:
f:,s:,d:,d:,s:,s:h,f:r,s:,s:,.:,s:,s:,s:,.:c,f:,.:,f:,f:a,s:h,f:,s:h,.:,s:,d:,s:,v:,.:,.:,s:,.:
f:,s:,d:,d:w,s:h,.:,s:h,.:,s:,s:h,s:h,.:f,f:,f:,.:,.:,.:c,f:,s:,s:,f:a,s:h,d:,d:,d:,s:,s:h,m:o,s:,.:r
.:,s:,d:,s:h,v:,.:f,s:h,v:,s:h,s:,s:,s:h,c:4,s:h,f:,m:,.:,.:f,v:,.:,.:f,v:,s:h,d:,d:,d:,d:,s:,m:,.:
m:,s:,d:,d:,s:,f:,f:,.:,s:h,.:f,.:,.:,f:,.:f,.:c,.:c,s:h,s:,f:,s:h,s:h,m:,s:,d:,d:,d:r,s:h,v:,s:h,.:
.:,s:,d:,d:,d:,s:h,m:,s:,f:,f:,.:f,f:,s:,s:,f:,v:,.:,s:,s:h,d:,d:,s:,s:,d:,d:,s:,d:,s:h,m:,.:
f:r,s:,s:,d:,s:,f:,f:,.:c,f:,.:,f:a,f:a,s:h,.:,s:,s:h,s:h,s:,s:h,s:,d:,s:,.:,s:,s:,f:,s:h,s:,.:,.:
f:,.:,m:,s:h,m:,f:,f:,v:,.:,f:,s:h,v:,.:f,s:,d:,s:,s:,f:,f:,v:,s:h,d:,s:h,v:,.:,s:h,s:,s:h,.:,.:
.:,.:,f:,v:,.:,.:,.:,s:h,s:h,s:h,s:h,.:,s:h,d:,s:h,f:,.:,f:,.:f,m:,s:,d:,d:,s:h,f:,s:h,v:,s:,s:,.:
.:,f:,.:f,.:f,.:,s:h,s:,.:,f:,s:h,s:h,s:,s:,s:h,.:,.:,s:,s:,s:,s:h,.:,s:,d:,s:h,.:c,.:,s:,d:,s:,.:
f:,f:,.:f,s:h,.:c,.:f,s:h,s:,s:,s:h,v:,s:h,.:,s:,v:,s:h,s:h,s:h,d:,s:h,v:,.:,s:h,v:,f:,.:,s:h,d:,s:,.:
.:,s:h,v:,s:h,.:c,v:,s:h,d:,s:h,s:h,s:h,d:w,s:,d:,s:h,s:,f:,v:,s:h,d:w,s:,f:,.:,.:f,.:,s:,s:,s:,.:,.:c
f:,s:h,s:h,d:,s:h,.:,.:,s:,.:f,.:c,s:,d:,s:,s:,.:,s:,s:h,.:c,s:,s:,d:,s:,s:,s:,s:h,s:h,f:,.:,.:f,.:r
f:,s:,s:h,d:,d:w,s:,s:h,s:,.:r,f:,f:,s:h,f:,s:h,s:,d:r,s:,f:,s:h,m:,s:,d:,d:,s:h,v:,.:,f:,c:8,.:,.:
.:,.:,v:,s:,s:,s:h,v:,s:,s:,s:,.:c,v:,.:,s:,s:,s:,.:,.:f,v:,.:c,.:,s:,s:,s:,s:h,s:,.:,.:,.:c,.:r
.:f,m:,.:,.:f,.:,f:,.:f,f:a,.:,.:,m:,.:c,.:,f:,.:,.:,.:,f:,.:,.:,.:,f:,f:,f:a,m:,.:,.:,.:,.:,.:
