d:,d:r,s:,s:h,s:,d:,d:,d:,d:,s:h,s:,s:h,d:,s:,.:,.:,.:,s:,d:,d:
d:,s:,.:,.:,v:,s:h,s:,d:,s:,.:,c:2,f:a,s:,s:,.:,f:,f:,s:,d:,d:
d:,s:,m:,.:f,f:,f:,f:r,s:,s:,.:,.:,f:a,s:,s:h,v:,f:a,.:,s:,d:,d:
d:,s:,f:,f:,f:,f:,.:,s:,s:,f:a,.:,f:,s:,s:,.:,.:,.:,s:,d:,d:
s:,.:c,.:f,f:,v:,.:c,m:,s:,s:,.:,v:,.:,s:h,s:,m:,f:,f:,s:,d:,d:
s:,.:,f:a,f:,s:,.:,f:,f:r,s:,f:,.:,.:f,s:h,d:,s:,s:,s:,d:,d:,d:
s:h,c:4,.:,.:,.:,f:,f:,.:,m:,.:f,s:,s:,s:h,d:,d:,d:,s:,s:,s:,d:
d:,s:h,s:,f:,m:,f:,v:,.:,f:,v:,.:f,.:,.:r,s:,d:,s:,m:,f:,.:,s:
d:,d:,d:r,s:,f:,.:c,f:,.:,f:,.:f,m:,f:,m:,f:,s:h,s:h,m:,m:,m:,s:
s:,s:,s:,s:,.:,f:,f:,.:,.:,f:,.:,.:f,f:,v:,s:h,s:,v:,.:f,f:r,s:
.:,m:,f:a,s:h,s:,f:,.:c,.:,m:o,.:,f:,f:,.:,.:,f:a,s:h,s:,s:h,s:,d:
f:,.:,.:,s:,d:,s:,v:,m:,f:,v:,m:o,.:,.:,m:,f:,.:,m:,.:,s:,d:
f:,m:,v:,s:,d:,s:,m:o,f:,.:,.:,.:,f:,m:,.:,v:,m:,m:,f:,s:,d:
s:,s:,s:,d:,d:,d:,s:,s:,s:,.:c,f:,m:,s:h,s:h,s:h,f:a,f:,m:,s:,d:
d:,d:,d:,d:,d:,d:,s:,s:,s:,f:,v:,f:,s:,d:,s:,f:,f:,c:9,s:h,d:
d:,d:w,s:,d:w,d:w,s:,m:o,.:,.:,.:,.:,.:,s:,d:r,s:,.:,.:,m:o,s:h,d:
d:,s:,v:,s:,d:,s:,c:7,.:f,.:,s:,s:,s:,d:,s:,m:,f:,f:,s:,d:,d:
d:,d:,s:,d:,d:,s:,.:,.:f,.:,s:,d:,d:,d:,s:,f:,f:,f:,f:,s:,d:
d:,d:,d:,d:,d:,d:,s:,s:,s:,d:,d:,d:,d:,s:h,.:,v:,.:,.:,s:,d:
d:,d:,d:,d:,d:r,d:,d:,d:r,d:,d:,d:r,d:,d:,d:,s:h,f:,.:,f:r,s:,d:
