d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:,s:,s:,d:,d:,s:,.:c,m:,m:,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:
d:,d:,d:r,d:,d:,d:,d:r,d:,d:,d:,s:h,.:,m:,f:r,s:,d:,s:,v:,f:,.:,s:,s:,d:,d:,d:,d:,d:,d:,d:,d:
d:,d:,d:,d:,d:,d:,d:,s:,d:r,d:,s:h,f:,f:a,m:,s:,d:,s:h,.:f,f:,.:r,f:,.:,s:,d:,s:h,s:h,s:,d:,d:,d:
d:r,d:,d:w,s:h,d:,d:,s:,.:f,s:,s:,s:,v:,f:a,f:,s:,d:,d:,s:h,s:h,f:a,.:,f:,s:,s:h,v:,.:,.:,s:,d:,d:
d:,d:,s:,v:,s:h,d:,d:r,s:,c:6,m:,f:,s:h,s:h,s:h,s:,d:,d:,d:,s:h,v:,.:c,f:,s:,s:h,.:,.:,m:,f:,s:h,d:
d:,d:,d:,s:h,d:w,d:,d:,s:,f:,.:f,m:,s:,.:,f:,.:c,s:h,d:,d:,d:,s:,s:h,s:h,s:,s:h,f:,.:,.:c,v:,s:,d:
d:,d:,d:,d:,d:,d:,d:,s:h,.:,.:,.:c,s:,f:,.:,v:,s:h,s:,s:,s:,f:,.:f,s:,.:,.:f,v:,.:,.:,.:f,f:,s:
d:,s:,s:,s:,d:,d:w,s:h,s:h,s:,s:,s:,s:h,.:,m:,.:,.:f,f:,.:,f:,.:,v:,f:,.:,.:,.:f,.:,.:f,.:c,f:,s:
s:h,v:,.:,m:,s:,s:,v:,f:,f:,s:h,s:h,v:,.:f,.:,m:,f:,f:,.:c,.:,m:,f:,m:o,f:,.:,m:,f:,.:f,v:,.:f,s:
s:h,m:,f:,.:,s:,s:,.:c,f:a,f:,.:,f:,.:,.:f,m:,m:,v:,f:,f:,.:,f:,f:r,m:,s:,v:,.:,f:,s:h,s:,s:h,d:
s:,m:,f:,.:c,s:,s:h,.:,.:,m:,.:,.:,.:,f:,f:,.:,.:f,f:,m:r,.:,.:,.:,s:h,d:,s:,s:,s:,d:,s:,s:,s:h
d:,s:,s:h,s:,d:,d:,s:h,v:,.:,.:,.:,m:,.:,.:,.:,f:,m:,m:,m:,m:,v:,s:h,d:r,d:,d:,d:r,s:,.:,v:,.:
d:,s:h,v:,s:h,d:,d:r,s:h,.:,f:,.:f,.:,.:,.:,f:,f:a,v:,.:c,.:,f:,f:,.:,s:h,d:w,d:,s:,d:,s:,.:,m:,f:
d:r,d:,s:h,d:w,d:w,d:,s:,f:,f:,.:f,v:,f:a,.:,.:,.:f,f:,.:,.:,f:a,f:,.:,f:,s:,s:,v:,s:,s:,m:,f:,f:
d:,d:,d:,d:,d:,d:,s:,.:f,.:,f:a,m:,.:,f:r,.:,.:f,.:,.:,.:,f:a,v:,f:,f:,s:,d:w,s:h,d:,d:,s:,s:,s:
d:,d:,d:,d:,d:,d:,s:,s:h,m:,.:f,.:,.:,f:,f:,f:,m:,.:,f:,f:,f:,.:,.:,s:,d:,d:,d:,d:,d:,d:,d:
d:,d:,s:h,d:,d:,s:h,v:,.:,m:,.:f,.:,v:,m:,f:,v:,f:,m:,.:f,m:o,.:,f:,.:,m:o,s:,d:,d:r,d:,d:,d:,d:
d:,s:h,v:,s:,d:,s:,f:,f:a,f:,.:,.:,f:,f:,m:,f:,f:,.:f,v:,.:,f:,.:,.:,v:,m:,s:,d:w,s:h,d:,d:,d:
d:,d:,s:h,d:w,d:,s:,f:,f:,f:,.:,.:,.:,.:,f:,.:f,.:f,.:f,.:f,.:,.:,.:,.:,f:a,f:,s:,s:h,v:,s:,d:w,d:
d:,d:,d:,d:w,d:,s:,f:,v:,f:,.:,f:,f:a,m:,f:,v:,f:,f:,f:,.:,f:,f:r,.:,f:,s:,d:,d:w,s:h,d:,d:,d:
d:,d:,d:,d:,d:,s:,f:,f:,f:,.:,.:,v:,f:a,m:,m:o,f:,s:,s:,v:,.:f,.:,s:,s:,d:,s:,s:,s:,d:,d:,d:
d:,d:,d:,d:,d:w,s:,f:,f:,.:r,.:,.:,f:,.:,m:,f:,s:h,d:,d:,s:,s:,s:,d:,d:,s:h,.:,.:,f:,s:,d:,d:
d:,s:,s:,s:h,d:,s:h,s:,s:,s:h,s:,s:h,s:,s:,.:,f:,v:,s:h,d:,d:,d:w,d:,d:,s:,f:a,.:,.:,f:,s:,d:,d:
s:,f:,v:,f:a,s:,f:,v:,.:,s:,d:r,d:,s:,s:h,s:,.:,.:,s:,s:,s:,s:,s:,d:w,s:h,v:,f:a,f:a,v:,s:h,s:,s:
s:,.:,f:,.:,s:,.:,.:f,m:,s:h,s:h,s:,f:,f:,.:,s:,s:,s:h,f:,f:,f:,.:,s:h,s:,.:f,m:,f:,f:,f:,f:,f:
s:,f:,f:,f:a,s:,m:,.:,f:,s:,f:,.:,f:,v:,m:,s:,d:w,s:,.:,m:,.:,v:,s:h,d:r,s:,s:,s:h,s:,.:,.:,f:
d:,s:h,s:,s:,d:,s:,s:,s:,s:,v:,.:f,f:,.:,f:,s:,d:,s:,v:,f:a,.:,.:,s:,d:,d:,d:,d:,s:,.:f,m:,.:
d:r,s:,v:,s:,d:,d:,d:,s:h,.:f,f:,.:f,f:r,s:,s:,d:,d:w,d:,s:h,s:,s:,s:,d:,d:,d:,d:,d:,s:,c:10,.:f,.:
d:,d:,s:h,d:,d:w,d:,d:,s:,f:,.:,m:,s:,d:,d:,d:,d:w,d:,d:,d:,d:,d:,d:,d:,d:,d:r,d:,s:h,f:,m:,m:
d:,d:,d:,d:,d:,d:,d:,s:,.:,m:,.:,s:,d:,d:,d:r,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:,m:,.:,f:
