d:,d:,s:,s:,f:,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:,s:,m:,.:,.:,.:,m:,m:,.:,.:,s:,s:,d:,d:r,d:
d:,s:,.:,f:,.:,f:a,s:,d:,d:,d:,d:,d:,d:,d:,s:,v:,f:,f:,.:,f:,.:r,f:a,.:,f:,f:,m:,f:,s:,d:,d:
s:,.:,.:,.:,v:,.:,f:,s:,d:,s:,s:,s:,d:,s:,f:,m:,f:,f:,.:,m:,m:,.:f,f:,.:,f:,.:f,m:,s:,d:,d:
s:h,.:,.:,m:,.:,f:,.:,s:,s:,v:,f:,.:,s:,d:,s:,s:,f:,.:,.:,f:a,v:,s:,s:,.:,f:,f:,s:,d:,d:,d:
s:,f:,f:,.:,.:r,m:,s:,d:,s:,f:,.:,.:,s:,d:,d:,s:,s:,s:,s:,s:,s:h,d:,s:h,v:,.:f,s:,d:,d:,d:,d:
s:h,v:,f:a,.:,s:,s:,d:,s:h,d:,s:,.:,.:,v:,s:,s:,.:,v:,s:,s:,d:,d:,d:,s:h,.:c,.:c,s:,d:,d:,d:r,d:
s:,.:,f:,s:,d:,d:,s:,.:c,s:,d:,s:,.:,s:,d:,s:,.:c,m:,.:,f:,s:,s:h,d:w,d:,s:,s:h,d:,s:,s:h,s:,d:
d:,s:,s:,d:w,d:,s:,v:,f:,.:,s:,s:,.:,s:,d:r,d:,s:,.:,s:,.:,m:,v:,s:,s:h,v:,s:,s:,.:,f:a,.:c,s:
d:,d:,d:,d:r,d:w,s:,.:,f:,.:f,.:,.:,s:,d:,d:,d:,d:,s:,d:,s:,s:,s:h,d:,d:,s:,d:,s:,.:,c:6,.:,s:
d:,d:,d:,d:,d:,d:,s:,.:,.:,c:7,f:,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:w,s:,m:,.:c,f:,f:,s:h
d:,s:,s:,d:,d:,d:,d:,s:,.:f,.:,m:o,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:,.:,f:,s:,s:,d:
s:,f:,.:,s:,d:,d:r,s:,.:,.:,f:,s:,d:,d:,d:,d:,d:r,d:,s:,s:,s:,s:,s:h,d:,d:,d:,s:,s:,d:,d:,d:
