d:,s:,f:a,f:a,f:,f:,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:,s:,s:h,s:,.:,.:r,f:,m:,s:h,d:,d:,d:
s:,.:r,.:,v:,.:f,m:,.:,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:,f:,f:a,v:,.:,.:,f:,.:,.:c,v:,s:h,d:,d:
s:,m:,.:,.:,f:a,.:f,.:,.:,s:,d:,d:,d:,d:,d:,d:r,d:,d:,d:,s:,.:f,s:,s:h,.:f,v:,s:h,.:f,s:,d:,d:,d:r
s:,f:,.:,f:,f:,.:,v:,.:,s:,d:,d:,s:,d:,d:,d:,d:,d:,s:,m:,.:,.:,.:,f:,s:h,d:,s:,d:r,d:,d:,d:
.:,f:a,.:,.:f,f:a,s:,s:h,s:,d:,d:,s:,.:f,s:,s:h,s:h,s:,s:,s:,m:,.:,f:,.:,s:,d:,d:,d:,d:,d:,d:r,d:
.:,f:,.:,c:2,.:f,s:h,d:,d:,d:,s:h,v:,.:c,f:a,.:,f:,.:,f:,s:h,.:,s:h,c:4,s:h,.:,s:,d:,d:r,d:,d:,d:,d:
m:,.:,f:a,.:,f:,s:h,d:,d:,d:,s:,.:,.:,f:a,c:11,.:f,f:,.:,s:h,s:,.:c,f:,.:,.:,s:,d:,d:,d:,d:,s:,s:
s:,f:a,.:,f:,f:,f:,s:,d:,s:,.:,m:,.:c,.:,.:,.:f,.:f,v:,s:,s:,s:,f:,.:,.:,.:,s:,d:,d:r,s:h,m:,m:
d:r,s:,v:,m:,m:,.:,.:,s:,f:,.:,.:,.:f,.:r,.:,.:,f:,f:,f:,.:c,s:,s:h,v:,s:h,s:h,d:,d:,s:,.:f,v:,.:
d:,s:,.:,f:,m:,v:,f:a,s:,m:,.:f,v:,.:,.:,s:,s:,.:,s:,.:,s:h,d:,d:,s:h,d:,d:,d:,d:,d:,s:h,.:f,s:h
d:,d:,s:,.:,f:a,f:,f:,f:,s:,.:,s:h,.:,s:,s:,.:,f:,.:,.:f,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:r,s:,d:r
d:,d:,s:,.:,f:,f:a,f:,s:h,d:,s:,.:,.:,s:,s:,s:,.:c,v:,s:,s:,s:,s:,s:h,s:h,d:,d:,d:,d:,d:,d:,d:
d:w,s:h,.:,f:a,c:5,m:,.:,s:,d:,s:,v:,m:,s:h,.:r,m:,m:o,f:,.:,m:r,.:,m:,.:,.:c,s:,d:,d:,d:,d:,d:r,d:
s:,v:,f:,.:,f:,.:c,s:,d:,d:,s:,.:f,.:c,f:a,.:,f:,m:o,.:,f:,m:o,.:,f:a,v:,.:f,s:,d:,d:,d:,d:,d:,d:
s:,.:,f:,f:,f:,.:r,s:,d:,s:h,s:,s:,f:,.:,.:,c:0,.:,s:,s:,s:,s:,f:,.:c,.:c,s:,d:,d:,d:,d:,d:,d:r
