f:,f:,.:,.:f,f:a,f:,f:,f:,.:,.:,.:,f:,m:,f:,.:,.:,.:,.:,.:r,.:
.:,.:,f:,.:,v:,f:,m:,f:,f:a,m:,.:,.:,m:,f:a,.:r,.:,.:,.:c,.:,.:
.:,v:,f:,.:,f:,f:,m:,c:2,f:a,.:,v:,f:a,.:f,.:,.:,.:,.:,.:,v:,.:
f:,.:,.:f,.:,f:,.:,.:,s:h,s:h,s:,s:h,s:,f:,.:,.:c,v:,.:,.:,.:,.:c
m:,f:a,f:a,m:,.:,.:,m:,.:,m:o,.:,.:,f:,.:,.:,m:,.:,.:,.:,.:,.:
.:,v:,.:f,.:f,v:,.:,.:,v:,f:,f:,f:,.:,m:,.:,.:,m:,m:,s:,s:,.:
.:,s:h,s:,s:h,.:f,.:,.:,f:,f:a,.:,.:,f:,v:,.:,.:c,.:,.:,.:,s:,.:
.:,f:,.:f,.:,.:,.:,f:,f:,f:,.:r,.:,s:,s:,s:,.:,.:f,.:,.:,c:3,.:
.:,f:,v:,f:a,.:,.:,v:,.:f,s:,m:,.:,.:,s:,.:,.:c,v:,.:c,.:c,.:,.:c
m:,.:,.:,m:,m:,.:,.:,s:,s:,v:,.:,.:,.:,.:,.:c,f:,.:,.:,.:c,.:
.:,f:,.:,.:r,m:,f:,m:,m:,s:h,.:,m:,.:,.:,.:f,.:,.:,.:,.:f,.:r,.:
f:,v:,f:,f:,m:,m:,.:c,.:,.:f,m:,m:,.:,.:,.:,v:,.:,.:,.:,.:,.:
f:,.:f,.:,.:,f:,.:c,v:,.:c,.:f,v:,.:f,m:,f:,.:,f:,.:,.:,v:,.:,.:
f:,f:,f:,.:,m:r,.:,f:,s:,.:f,f:,f:,.:,f:,f:,s:,s:h,f:,f:,f:,.:
s:,s:h,f:,f:,f:,.:,.:,s:,.:,.:,.:,f:,f:,f:,v:,s:h,f:a,.:c,s:,s:h
f:,.:,f:,v:,.:c,.:,f:,.:,m:,m:,f:a,v:,.:c,f:a,f:,m:,m:,v:,.:,.:
.:,m:r,s:h,.:,.:f,f:,f:,.:,.:,.:,.:f,m:,f:,f:,.:,.:,m:,f:a,s:,s:
m:,s:,s:,f:r,f:,.:,.:f,.:c,v:,.:c,f:a,f:,s:,f:,.:r,f:,f:a,.:f,f:r,.:f
f:,v:,s:,s:,s:h,c:1,.:c,.:f,f:,f:,m:,v:,s:h,s:,f:,f:,c:5,f:a,.:,f:
f:,f:,.:c,s:,f:,f:,.:f,f:,.:,.:,.:f,f:a,s:h,f:r,.:,.:,.:c,f:,f:,.:
