d:,d:,d:,s:,.:,f:,.:,s:,d:,d:,s:h,m:,m:,.:,s:,d:r,d:,s:,s:,s:
d:,d:,d:,s:h,f:a,.:c,.:,s:,d:,s:,s:,f:,v:,m:,s:,s:,s:,m:,.:,.:
d:,d:,d:,s:,v:,f:a,f:,s:,s:,.:,f:,.:,.:,f:,s:h,.:,v:,f:,m:,m:
d:,d:,s:,s:,f:a,.:,.:,s:,s:,.:,.:,.:c,s:,s:,s:,m:,m:,m:,m:,m:r
d:,s:,.:,f:,f:,.:,.:f,s:h,s:h,.:,f:a,v:,s:,f:,.:f,.:,m:,f:,s:,s:
d:,s:,m:,f:,f:,.:,f:a,v:,s:h,s:,s:h,f:a,f:a,.:f,.:,m:,s:,s:,d:,d:
d:,s:,m:,.:c,c:6,.:,f:,.:,s:h,f:,f:,.:,f:,m:o,m:,m:r,s:,v:,s:,d:
s:,s:,.:,f:a,m:o,.:,.:,f:,f:,f:a,m:,.:c,.:,c:0,.:f,.:,s:h,s:h,d:,d:
f:,.:c,.:,f:,.:c,.:,.:,s:,f:,f:r,.:f,m:,.:f,f:,f:a,.:c,.:,s:,d:,d:w
f:r,.:f,.:,.:f,.:,s:,s:,s:,m:,.:,.:c,.:,f:,m:,m:,.:,m:,s:,d:,d:
.:,.:f,c:3,.:f,.:f,s:,d:,s:,.:,v:,m:,.:,f:,.:f,v:,.:,.:,s:,d:,d:
.:,.:c,.:c,.:,.:,s:,s:,s:,s:h,s:h,s:h,f:,f:r,f:,.:,.:,.:,s:,d:,d:
.:,.:,.:,f:,.:,s:,.:,.:c,.:,.:,f:,s:h,f:,.:f,f:,.:,.:,s:,d:,d:
.:,v:,m:,s:,s:,s:h,.:,v:,f:,f:,f:,s:h,.:,f:,c:1,.:f,.:f,s:h,s:,d:w
s:h,s:,s:h,d:,s:,.:,.:,.:f,.:,m:,v:,s:h,m:,.:c,m:,f:,.:c,v:,.:,s:
d:,d:,d:,d:,s:,.:f,.:,.:,s:,s:,s:h,s:h,f:,.:,m:,m:,m:,f:,.:c,s:
d:,d:,s:h,d:,s:,.:f,v:,.:,s:,d:,d:,d:,s:,s:,s:,s:,.:,.:,.:,s:
d:,s:h,v:,s:,d:,s:h,s:h,s:,d:,d:,d:,d:r,d:,d:,d:,d:,s:,s:,s:,d:
d:r,d:,s:,d:w,d:r,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:r,d:,d:,d:,d:
d:,d:,d:,d:,d:,d:,d:r,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:
