d:,s:h,s:h,d:,d:r,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:
s:h,v:,.:f,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:,s:,d:,d:r,d:,d:
s:,m:o,.:,.:,s:,d:,d:w,d:,d:,d:r,s:,d:,d:,s:,.:,f:,s:,d:,d:,d:
s:,.:,.:f,f:,m:,s:h,d:,d:,d:,s:,.:c,s:,s:,.:,m:,m:o,.:,s:,d:,d:
s:,.:f,c:10,.:,f:,v:,s:,d:,s:h,v:,.:,f:r,f:,.:,c:7,f:,f:,v:,s:,d:w
s:,.:,f:,.:f,m:o,s:h,d:,d:,s:h,f:,.:,f:,f:,f:,.:c,m:,.:c,.:,f:,s:
d:,s:,f:,m:,s:,d:r,d:,d:,d:,s:,.:,s:,s:,s:,s:h,s:,.:,.:c,s:,d:
d:,d:,s:,s:,s:,d:,d:,d:,d:,s:,f:,v:,s:,d:,d:,d:,s:,s:,d:,d:
d:,d:,s:,m:,.:f,s:,d:,d:,d:,d:,s:h,s:,s:,d:,d:,d:,d:,d:,d:,d:
d:,d:,s:,.:f,v:,s:,d:,s:,d:,s:,f:,.:,.:,s:,d:,d:,d:,d:,d:,d:
d:,d:,s:,f:,.:,s:,s:,f:,s:,f:,f:,v:,f:,f:,s:,d:,d:w,s:,d:,d:
d:,d:r,d:,s:,s:h,s:,f:,f:,f:,.:,f:a,.:c,f:,.:,.:,s:,s:,v:,s:,d:
d:,d:,d:,d:,d:,s:,m:,f:,c:5,.:,m:,f:,f:,.:c,.:,.:,s:h,f:,s:,d:
d:,d:,d:,d:,d:,d:,s:,f:,f:a,f:a,.:,f:,.:c,v:,.:f,.:,.:,.:f,s:,d:
d:,d:,s:,d:,d:,s:h,f:,f:,.:f,.:,f:,.:f,.:f,.:,f:,f:,v:,.:,s:,d:
d:,s:h,v:,s:,d:,d:,s:,v:,.:,f:a,v:,.:,.:,.:f,f:a,.:,.:f,.:,s:,d:
d:,d:,s:h,d:,d:,d:,d:,s:,.:,.:,f:,.:,f:,c:11,.:f,.:,f:a,.:,.:,s:h
d:,d:,d:,d:w,d:,d:,d:,s:,.:c,.:c,.:r,.:,.:c,.:,.:c,.:,.:,v:,.:,.:r
d:,d:,d:,d:,d:r,d:,d:,d:,s:,s:,s:,s:,s:,f:,f:,.:,s:,.:,.:,s:
d:r,d:,d:r,d:,d:,d:,d:,d:,d:,d:,d:,d:,d:,s:,s:,s:,d:,s:,s:,d:
