f:,.:,.:r,.:,.:,.:,.:,f:,.:,f:,s:h,m:,f:,.:,s:h,s:,d:,s:,.:,.:,f:,.:,.:,.:,f:,f:,.:f,.:,.:,m:
.:,.:,m:,f:,.:r,m:,.:,.:,.:,c:2,f:a,.:,f:,.:,m:,f:,s:,.:,f:,.:,.:,.:,.:,f:,m:,s:,s:,f:,.:f,f:a
f:,.:,f:,.:,f:,.:,.:,.:,f:,f:,f:a,f:,.:,v:,f:,f:,s:,f:,f:,f:a,.:,f:,.:f,f:,f:a,f:a,s:h,.:f,v:,f:
f:,v:,.:,.:f,v:,.:,.:,.:,f:,f:,.:f,.:,.:,f:,f:,s:h,s:,v:,f:,f:,.:,v:,.:,f:,v:,f:a,.:,f:a,f:,.:
.:,f:a,.:f,m:,f:a,.:f,f:,.:f,.:,v:,.:,.:,s:h,.:,s:,s:,f:,.:,.:f,.:f,.:f,.:c,f:,.:f,.:,s:,.:,.:,.:,f:
.:,.:,.:,.:,.:,.:,.:r,.:,.:,s:,m:,f:,s:h,f:,.:,s:h,s:h,s:,.:,.:,.:,m:,.:,.:c,f:,m:,f:,s:h,c:4,.:f
.:,f:,.:,.:r,f:,.:,.:,.:,f:a,.:,.:,.:f,.:,v:,.:,m:,v:,f:,.:,v:,.:c,.:r,m:,.:,v:,f:,.:,f:,s:h,.:c
.:,.:,.:,.:f,.:,s:,v:,s:,f:,f:,v:,.:,m:,s:,f:a,.:,.:f,.:,.:,.:f,.:,.:,f:,.:f,f:,m:,.:,s:h,s:h,.:
m:,m:,v:,m:o,s:,s:h,.:,s:h,f:,.:,f:a,.:,f:,.:,.:,.:,f:,.:,.:,.:,f:,.:f,.:,.:,.:c,f:,.:c,f:,v:,.:
f:,.:,f:,.:,.:r,.:,m:,.:,.:,s:,.:,f:,m:,s:,s:,f:r,.:f,.:,.:r,f:,m:,v:,f:,.:r,f:,v:,s:h,s:h,.:,.:c
s:,.:,.:,f:,.:,f:,.:,.:,s:,s:,.:,.:r,f:,s:,f:,.:,f:,.:,f:a,.:,f:,.:,m:,s:h,f:,m:,f:,.:c,.:,f:
s:,v:,.:,.:,f:,v:,.:,.:,v:,m:,m:,f:,f:,f:,v:,.:,m:,v:,.:,m:,.:,.:,s:h,s:h,m:,.:,f:,f:,s:,s:
.:,s:h,s:,f:,.:,.:,.:,.:,.:,.:c,f:,v:,.:,.:c,f:,f:a,.:,f:,.:c,.:,.:,.:,v:,.:,f:,.:c,.:,f:a,s:h,s:
f:,f:r,.:,.:,f:r,.:,.:,f:,.:,m:,.:,.:,s:,f:,.:r,.:,.:,f:,.:,.:,.:,f:,.:,.:,.:,.:,.:c,v:,f:,.:
