d:,d:,d:,d:,s:,d:,d:,d:,d:,d:,d:,d:,d:,d:w,d:,d:,d:,d:,d:,d:
d:,d:,d:,s:,.:,s:h,s:,s:,s:,d:,d:,d:w,s:,d:,d:,d:w,s:h,d:,d:,d:
d:,d:,d:,s:,c:8,.:,f:,m:,.:,s:,d:,s:,v:,s:h,d:,s:h,v:,s:h,d:,d:
d:,d:,d:,s:w,.:c,s:,.:f,.:c,.:,.:,s:,d:,s:,d:,d:,s:h,s:h,d:w,d:,d:
d:,d:,d:,d:r,s:,d:,s:h,c:1,.:f,f:,s:,d:,d:,d:r,s:,f:,.:,s:,d:,d:
d:,d:,s:,s:,s:h,d:,s:,f:,f:,.:,s:,d:,d:,s:,.:,f:r,f:a,f:,s:h,d:
d:,s:h,f:a,.:,f:,s:,.:c,f:r,f:,.:,s:,d:,s:,f:,.:f,.:c,f:,c:6,.:c,s:
s:,.:f,v:,.:,m:o,c:0,f:,.:,f:,f:,f:a,s:,f:,f:,v:,f:,f:,.:,f:,s:
d:,s:,f:,.:,.:,f:a,f:,f:,.:,v:,.:,.:,f:,.:c,.:c,f:,.:,f:a,m:,s:
d:,d:,s:,s:h,s:h,s:,.:,.:,.:c,.:c,.:f,m:,f:,.:c,.:f,.:,.:,m:,f:,s:h
d:r,d:,d:,d:w,d:,s:,f:,.:c,.:,f:,.:,.:,m:,.:f,c:11,.:,.:,m:,.:,s:h
d:,d:,s:,s:,s:h,s:h,.:f,.:,m:,.:,.:,.:,.:,s:,s:h,s:,f:,v:,.:,s:
d:,s:h,.:,.:c,.:,c:3,.:f,.:,v:,.:f,.:,v:,.:,s:,d:,s:,f:,.:f,.:,s:
s:,f:a,v:,.:,.:f,.:c,.:f,m:o,.:,.:,.:,.:,.:f,s:,d:r,d:,s:,s:,s:,d:
s:h,f:,.:,.:f,.:,.:,.:,f:,.:,.:c,.:c,m:,s:,d:,d:,d:,d:r,d:,d:,d:
s:h,m:o,m:,m:,.:,s:,s:,f:,.:,v:,f:a,m:,s:,d:,d:,d:,d:,d:,d:,d:
s:h,c:9,.:,m:,s:h,s:h,d:w,s:,m:,f:,.:f,m:,s:,d:r,d:,d:,s:,d:,d:,d:
s:h,m:,m:,.:,s:,v:,s:h,d:,s:,.:f,.:f,f:a,s:,d:,d:,s:,v:,s:h,d:,d:r
d:,s:,.:,s:,d:,s:,d:,d:,d:,s:,c:10,f:,s:,d:,d:,d:,s:h,d:,d:,d:
d:,d:,s:,d:,d:,d:,d:,d:,d:,d:,s:h,s:,d:,d:r,d:,d:,d:r,d:,d:,d:
